item_key,id,vega_id,cfru_id,cfru_symbol,classification,display_name,description_key,icon_key,palette_key,pocket,price,importance,role,item_type_key,item_type_id,item_type_explicit,item_type_source,source_mystery,is_evolution_stone,is_evolution_item,hold_effect_key,hold_effect_param,field_effect_key,field_effect_param,field_use_callback_key,battle_usage,battle_effect_key,battle_effect_param,battle_use_callback_key,secondary_id,ball_kind,consume_policy,target_policy,supply_key,runtime_binding,status,notes
ITEM_KEY_NONE,0,0,0,ITEM_NONE,VEGA_CFRU_CANONICAL,？？？？？？？？,VEGA_ITEM_DESC_000,VEGA_ITEM_ICON_000,VEGA_ITEM_PALETTE_000,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_ETHER,34,34,34,ITEM_ETHER,VEGA_CFRU_CANONICAL,ピーピーエイド,VEGA_ITEM_DESC_034,VEGA_ITEM_ICON_034,VEGA_ITEM_PALETTE_034,POCKET_ITEMS,1200,0,BATTLE_ITEM,ITEM_TYPE_PP_RECOVERY,18,1,src/Tables/item_tables.c:621:ITEM_ETHER,0,0,0,NONE,10,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29D1,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A32B5,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_MAX_ETHER,35,35,35,ITEM_MAX_ETHER,VEGA_CFRU_CANONICAL,ピーピーリカバー,VEGA_ITEM_DESC_035,VEGA_ITEM_ICON_035,VEGA_ITEM_PALETTE_035,POCKET_ITEMS,2000,0,BATTLE_ITEM,ITEM_TYPE_PP_RECOVERY,18,1,src/Tables/item_tables.c:622:ITEM_MAX_ETHER,0,0,0,NONE,255,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29D1,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A32B5,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_ELIXIR,36,36,36,ITEM_ELIXIR,VEGA_CFRU_CANONICAL,ピーピーエイダー,VEGA_ITEM_DESC_036,VEGA_ITEM_ICON_036,VEGA_ITEM_PALETTE_036,POCKET_ITEMS,3000,0,BATTLE_ITEM,ITEM_TYPE_PP_RECOVERY,18,1,src/Tables/item_tables.c:623:ITEM_ELIXIR,0,0,0,NONE,10,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29D1,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A32B5,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_MAX_ELIXIR,37,37,37,ITEM_MAX_ELIXIR,VEGA_CFRU_CANONICAL,ピーピーマックス,VEGA_ITEM_DESC_037,VEGA_ITEM_ICON_037,VEGA_ITEM_PALETTE_037,POCKET_ITEMS,4500,0,BATTLE_ITEM,ITEM_TYPE_PP_RECOVERY,18,1,src/Tables/item_tables.c:624:ITEM_MAX_ELIXIR,0,0,0,NONE,255,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29D1,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A32B5,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_LAVA_COOKIE,38,38,38,ITEM_LAVA_COOKIE,VEGA_CFRU_CANONICAL,フエンせんべい,VEGA_ITEM_DESC_038,VEGA_ITEM_ICON_038,VEGA_ITEM_PALETTE_038,POCKET_ITEMS,200,0,BATTLE_ITEM,ITEM_TYPE_FOOD_STATUS_RECOVERY,16,1,src/Tables/item_tables.c:612:ITEM_LAVA_COOKIE,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A327D,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_BLUE_FLUTE,39,39,39,ITEM_BLUE_FLUTE,VEGA_CFRU_CANONICAL,あおいビードロ,VEGA_ITEM_DESC_039,VEGA_ITEM_ICON_039,VEGA_ITEM_PALETTE_039,POCKET_ITEMS,100,0,BATTLE_ITEM,ITEM_TYPE_FLUTE,44,1,src/Tables/item_tables.c:1006:ITEM_BLUE_FLUTE,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A327D,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_040,40,40,NONE,NONE,VEGA_EXCLUSIVE,きいろビードロ,VEGA_ITEM_DESC_040,VEGA_ITEM_ICON_040,VEGA_ITEM_PALETTE_040,POCKET_ITEMS,200,0,BATTLE_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A327D,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_041,41,41,NONE,NONE,VEGA_EXCLUSIVE,あかいビードロ,VEGA_ITEM_DESC_041,VEGA_ITEM_ICON_041,VEGA_ITEM_PALETTE_041,POCKET_ITEMS,300,0,BATTLE_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A327D,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_BLACK_FLUTE,42,42,42,ITEM_BLACK_FLUTE,VEGA_CFRU_CANONICAL,くろいビードロ,VEGA_ITEM_DESC_042,VEGA_ITEM_ICON_042,VEGA_ITEM_PALETTE_042,POCKET_ITEMS,400,0,FIELD_ITEM,ITEM_TYPE_FLUTE,44,1,src/Tables/item_tables.c:1009:ITEM_BLACK_FLUTE,0,0,0,NONE,50,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2D5D,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_WHITE_FLUTE,43,43,43,ITEM_WHITE_FLUTE,VEGA_CFRU_CANONICAL,しろいビードロ,VEGA_ITEM_DESC_043,VEGA_ITEM_ICON_043,VEGA_ITEM_PALETTE_043,POCKET_ITEMS,500,0,FIELD_ITEM,ITEM_TYPE_FLUTE,44,1,src/Tables/item_tables.c:1010:ITEM_WHITE_FLUTE,0,0,0,NONE,150,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2D5D,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_BERRY_JUICE,44,44,44,ITEM_BERRY_JUICE,VEGA_CFRU_CANONICAL,きのみジュース,VEGA_ITEM_DESC_044,VEGA_ITEM_ICON_044,VEGA_ITEM_PALETTE_044,POCKET_ITEMS,100,0,BATTLE_ITEM,ITEM_TYPE_HELD_ITEM,46,1,src/Tables/item_tables.c:719:ITEM_BERRY_JUICE,0,0,0,VEGA_HOLD_EFFECT_001,20,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,1,VEGA_FROZEN_CALLBACK,NONE,VEGA_BATTLE_CB_080A327D,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_SACRED_ASH,45,45,45,ITEM_SACRED_ASH,VEGA_CFRU_CANONICAL,せいなるはい,VEGA_ITEM_DESC_045,VEGA_ITEM_ICON_045,VEGA_ITEM_PALETTE_045,POCKET_ITEMS,200,0,FIELD_ITEM,ITEM_TYPE_REVIVE,9,1,src/Tables/item_tables.c:597:ITEM_SACRED_ASH,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2A41,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_SHOAL_SALT,46,46,46,ITEM_SHOAL_SALT,VEGA_CFRU_CANONICAL,あさせのしお,VEGA_ITEM_DESC_046,VEGA_ITEM_ICON_046,VEGA_ITEM_PALETTE_046,POCKET_ITEMS,20,0,FIELD_ITEM,ITEM_TYPE_SELLABLE,56,1,src/Tables/item_tables.c:1018:ITEM_SHOAL_SALT,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_SHOAL_SHELL,47,47,47,ITEM_SHOAL_SHELL,VEGA_CFRU_CANONICAL,あさせのかいがら,VEGA_ITEM_DESC_047,VEGA_ITEM_ICON_047,VEGA_ITEM_PALETTE_047,POCKET_ITEMS,20,0,FIELD_ITEM,ITEM_TYPE_SELLABLE,56,1,src/Tables/item_tables.c:1019:ITEM_SHOAL_SHELL,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_048,48,48,NONE,NONE,VEGA_EXCLUSIVE,あかいかけら,VEGA_ITEM_DESC_048,VEGA_ITEM_ICON_048,VEGA_ITEM_PALETTE_048,POCKET_KEY_ITEMS,200,0,KEY_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_049,49,49,NONE,NONE,VEGA_EXCLUSIVE,あおいかけら,VEGA_ITEM_DESC_049,VEGA_ITEM_ICON_049,VEGA_ITEM_PALETTE_049,POCKET_KEY_ITEMS,200,0,KEY_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_050,50,50,NONE,NONE,VEGA_EXCLUSIVE,きいろいかけら,VEGA_ITEM_DESC_050,VEGA_ITEM_ICON_050,VEGA_ITEM_PALETTE_050,POCKET_KEY_ITEMS,200,0,KEY_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_051,51,51,NONE,NONE,VEGA_EXCLUSIVE,みどりのかけら,VEGA_ITEM_DESC_051,VEGA_ITEM_ICON_051,VEGA_ITEM_PALETTE_051,POCKET_KEY_ITEMS,200,0,KEY_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_052,52,52,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_052,VEGA_ITEM_ICON_052,VEGA_ITEM_PALETTE_052,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_053,53,53,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_053,VEGA_ITEM_ICON_053,VEGA_ITEM_PALETTE_053,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_054,54,54,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_054,VEGA_ITEM_ICON_054,VEGA_ITEM_PALETTE_054,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_055,55,55,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_055,VEGA_ITEM_ICON_055,VEGA_ITEM_PALETTE_055,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_056,56,56,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_056,VEGA_ITEM_ICON_056,VEGA_ITEM_PALETTE_056,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_057,57,57,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_057,VEGA_ITEM_ICON_057,VEGA_ITEM_PALETTE_057,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_058,58,58,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_058,VEGA_ITEM_ICON_058,VEGA_ITEM_PALETTE_058,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_059,59,59,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_059,VEGA_ITEM_ICON_059,VEGA_ITEM_PALETTE_059,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_060,60,60,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_060,VEGA_ITEM_ICON_060,VEGA_ITEM_PALETTE_060,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_061,61,61,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_061,VEGA_ITEM_ICON_061,VEGA_ITEM_PALETTE_061,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_062,62,62,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_062,VEGA_ITEM_ICON_062,VEGA_ITEM_PALETTE_062,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_HP_UP,63,63,63,ITEM_HP_UP,VEGA_CFRU_CANONICAL,マックスアップ,VEGA_ITEM_DESC_063,VEGA_ITEM_ICON_063,VEGA_ITEM_PALETTE_063,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_HP_UP,31,1,src/Tables/item_tables.c:631:ITEM_HP_UP,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_PROTEIN,64,64,64,ITEM_PROTEIN,VEGA_CFRU_CANONICAL,タウリン,VEGA_ITEM_DESC_064,VEGA_ITEM_ICON_064,VEGA_ITEM_PALETTE_064,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_PROTEIN,32,1,src/Tables/item_tables.c:632:ITEM_PROTEIN,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_IRON,65,65,65,ITEM_IRON,VEGA_CFRU_CANONICAL,ブロムヘキシン,VEGA_ITEM_DESC_065,VEGA_ITEM_ICON_065,VEGA_ITEM_PALETTE_065,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_IRON,33,1,src/Tables/item_tables.c:633:ITEM_IRON,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_CARBOS,66,66,66,ITEM_CARBOS,VEGA_CFRU_CANONICAL,インドメタシン,VEGA_ITEM_DESC_066,VEGA_ITEM_ICON_066,VEGA_ITEM_PALETTE_066,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_CARBOS,36,1,src/Tables/item_tables.c:636:ITEM_CARBOS,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_CALCIUM,67,67,67,ITEM_CALCIUM,VEGA_CFRU_CANONICAL,リゾチウム,VEGA_ITEM_DESC_067,VEGA_ITEM_ICON_067,VEGA_ITEM_PALETTE_067,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_CALCIUM,34,1,src/Tables/item_tables.c:634:ITEM_CALCIUM,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_RARE_CANDY,68,68,68,ITEM_RARE_CANDY,VEGA_CFRU_CANONICAL,ふしぎなアメ,VEGA_ITEM_DESC_068,VEGA_ITEM_ICON_068,VEGA_ITEM_PALETTE_068,POCKET_ITEMS,4800,0,FIELD_ITEM,ITEM_TYPE_LEVEL_MODIFIER,28,1,src/Tables/item_tables.c:628:ITEM_RARE_CANDY,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2A09,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_PP_UP,69,69,69,ITEM_PP_UP,VEGA_CFRU_CANONICAL,ポイントアップ,VEGA_ITEM_DESC_069,VEGA_ITEM_ICON_069,VEGA_ITEM_PALETTE_069,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_PP_UP,29,1,src/Tables/item_tables.c:629:ITEM_PP_UP,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29ED,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_ZINC,70,70,70,ITEM_ZINC,VEGA_CFRU_CANONICAL,キトサン,VEGA_ITEM_DESC_070,VEGA_ITEM_ICON_070,VEGA_ITEM_PALETTE_070,POCKET_ITEMS,9800,0,FIELD_ITEM,ITEM_TYPE_ZINC,35,1,src/Tables/item_tables.c:635:ITEM_ZINC,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A29B5,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
