species_key,id,vega_id,dpe_id,dpe_symbol,classification,display_name,form_key,is_official,canonical_national_dex,review_state,status,notes
SPECIES_KEY_BLASTOISE,160,160,9,SPECIES_BLASTOISE,VEGA_DPE_CANONICAL,カメックス,,true,9,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_161,161,161,,,VEGA_ORIGINAL,バジール,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_162,162,162,,,VEGA_ORIGINAL,バジルス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_163,163,163,,,VEGA_ORIGINAL,バジリール,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_164,164,164,,,VEGA_ORIGINAL,コマシシ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_165,165,165,,,VEGA_ORIGINAL,コマレオ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_166,166,166,,,VEGA_ORIGINAL,コマレオン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_167,167,167,,,VEGA_ORIGINAL,トッコウオ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_168,168,168,,,VEGA_ORIGINAL,ボウソウオ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_169,169,169,,,VEGA_ORIGINAL,バクソウオ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_170,170,170,,,VEGA_ORIGINAL,チェキラ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_171,171,171,,,VEGA_ORIGINAL,チェキッド,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_172,172,172,,,VEGA_ORIGINAL,チェキラス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_173,173,173,,,VEGA_ORIGINAL,リバード,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_174,174,174,,,VEGA_ORIGINAL,ララミンゴ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_PACHIRISU,175,175,470,SPECIES_PACHIRISU,VEGA_DPE_CANONICAL,パチリス,,true,417,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_176,176,176,,,VEGA_ORIGINAL,パチリック,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_177,177,177,,,VEGA_ORIGINAL,パンプリー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_178,178,178,,,VEGA_ORIGINAL,パンプッチ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_179,179,179,,,VEGA_ORIGINAL,ルナビット,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_180,180,180,,,VEGA_ORIGINAL,ルナバイン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_181,181,181,,,VEGA_ORIGINAL,ウソギー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_182,182,182,,,VEGA_ORIGINAL,ウソドロ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_DITTO,183,183,132,SPECIES_DITTO,VEGA_DPE_CANONICAL,メタモン,,true,132,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_SMOOCHUM,184,184,238,SPECIES_SMOOCHUM,VEGA_DPE_CANONICAL,ムチュール,,true,238,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_JYNX,185,185,124,SPECIES_JYNX,VEGA_DPE_CANONICAL,ルージュラ,,true,124,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_186,186,186,,,VEGA_ORIGINAL,レジュリア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_187,187,187,,,VEGA_ORIGINAL,タダヌキ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_188,188,188,,,VEGA_ORIGINAL,オオムジナ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_189,189,189,,,VEGA_ORIGINAL,ポコキング,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_190,190,190,,,VEGA_ORIGINAL,アスイーツ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_191,191,191,,,VEGA_ORIGINAL,コユキムシ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_192,192,192,,,VEGA_ORIGINAL,ユキタテハ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_CHATOT,193,193,494,SPECIES_CHATOT,VEGA_DPE_CANONICAL,ペラップ,,true,441,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_194,194,194,,,VEGA_ORIGINAL,オオペラー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_195,195,195,,,VEGA_ORIGINAL,オリバー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_196,196,196,,,VEGA_ORIGINAL,ランペルン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_197,197,197,,,VEGA_ORIGINAL,キーボン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_LEDYBA,198,198,165,SPECIES_LEDYBA,VEGA_DPE_CANONICAL,レディバ,,true,165,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LEDIAN,199,199,166,SPECIES_LEDIAN,VEGA_DPE_CANONICAL,レディアン,,true,166,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_200,200,200,,,VEGA_ORIGINAL,レディバル,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_UNOWN,201,201,201,SPECIES_UNOWN,VEGA_DPE_CANONICAL,アンノーン,,true,201,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_202,202,202,,,VEGA_ORIGINAL,ケンタル,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_TAUROS,203,203,128,SPECIES_TAUROS,VEGA_DPE_CANONICAL,ケンタロス,,true,128,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LUNATONE,204,204,348,SPECIES_LUNATONE,VEGA_DPE_CANONICAL,ルナトーン,,true,337,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_SOLROCK,205,205,349,SPECIES_SOLROCK,VEGA_DPE_CANONICAL,ソルロック,,true,338,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_206,206,206,,,VEGA_ORIGINAL,アスリスク,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_207,207,207,,,VEGA_ORIGINAL,プラネム,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_208,208,208,,,VEGA_ORIGINAL,モドラ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_209,209,209,,,VEGA_ORIGINAL,コモラゴン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_REMORAID,210,210,223,SPECIES_REMORAID,VEGA_DPE_CANONICAL,テッポウオ,,true,223,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_OCTILLERY,211,211,224,SPECIES_OCTILLERY,VEGA_DPE_CANONICAL,オクタン,,true,224,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_TENTACOOL,212,212,72,SPECIES_TENTACOOL,VEGA_DPE_CANONICAL,メノクラゲ,,true,72,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_TENTACRUEL,213,213,73,SPECIES_TENTACRUEL,VEGA_DPE_CANONICAL,ドククラゲ,,true,73,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_214,214,214,,,VEGA_ORIGINAL,ヤミクラゲ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_215,215,215,,,VEGA_ORIGINAL,コイナリ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_216,216,216,,,VEGA_ORIGINAL,オオイナリ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_217,217,217,,,VEGA_ORIGINAL,キャンペル,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_218,218,218,,,VEGA_ORIGINAL,ホムロソク,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_219,219,219,,,VEGA_ORIGINAL,ガレキダマ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_220,220,220,,,VEGA_ORIGINAL,ジバクン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_221,221,221,,,VEGA_ORIGINAL,ワラコゾウ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_222,222,222,,,VEGA_ORIGINAL,ワラガシラ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VOLTORB,223,223,100,SPECIES_VOLTORB,VEGA_DPE_CANONICAL,ビリリダマ,,true,100,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_ELECTRODE,224,224,101,SPECIES_ELECTRODE,VEGA_DPE_CANONICAL,マルマイン,,true,101,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_225,225,225,,,VEGA_ORIGINAL,ドルマイン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_MURKROW,226,226,198,SPECIES_MURKROW,VEGA_DPE_CANONICAL,ヤミカラス,,true,198,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_HONCHKROW,227,227,483,SPECIES_HONCHKROW,VEGA_DPE_CANONICAL,ドンカラス,,true,430,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_WHISMUR,228,228,370,SPECIES_WHISMUR,VEGA_DPE_CANONICAL,ゴニョニョ,,true,293,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LOUDRED,229,229,371,SPECIES_LOUDRED,VEGA_DPE_CANONICAL,ドゴーム,,true,294,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_EXPLOUD,230,230,372,SPECIES_EXPLOUD,VEGA_DPE_CANONICAL,バクオング,,true,295,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_KRABBY,231,231,98,SPECIES_KRABBY,VEGA_DPE_CANONICAL,クラブ,,true,98,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_KINGLER,232,232,99,SPECIES_KINGLER,VEGA_DPE_CANONICAL,キングラー,,true,99,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_233,233,233,,,VEGA_ORIGINAL,プカスカ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_234,234,234,,,VEGA_ORIGINAL,スモーガス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_235,235,235,,,VEGA_ORIGINAL,ココロン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_236,236,236,,,VEGA_ORIGINAL,カモドック,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_237,237,237,,,VEGA_ORIGINAL,トノッパー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_238,238,238,,,VEGA_ORIGINAL,ガルラーダ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_239,239,239,,,VEGA_ORIGINAL,ハサーガ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_240,240,240,,,VEGA_ORIGINAL,アメクジ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_241,241,241,,,VEGA_ORIGINAL,アメリシア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_242,242,242,,,VEGA_ORIGINAL,カララン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_243,243,243,,,VEGA_ORIGINAL,カンカーン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_244,244,244,,,VEGA_ORIGINAL,クラウン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_245,245,245,,,VEGA_ORIGINAL,テイルーン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_246,246,246,,,VEGA_ORIGINAL,モグルトン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SNEASEL,247,247,215,SPECIES_SNEASEL,VEGA_DPE_CANONICAL,ニューラ,,true,215,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_WEAVILE,248,248,514,SPECIES_WEAVILE,VEGA_DPE_CANONICAL,マニューラ,,true,461,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_SHROOMISH,249,249,306,SPECIES_SHROOMISH,VEGA_DPE_CANONICAL,キノココ,,true,285,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_BRELOOM,250,250,307,SPECIES_BRELOOM,VEGA_DPE_CANONICAL,キノガッサ,,true,286,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_251,251,251,,,VEGA_ORIGINAL,ラクチャン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_252,252,252,,,VEGA_ORIGINAL,フシギバナ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_253,253,253,,,VEGA_ORIGINAL,リザードン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_254,254,254,,,VEGA_ORIGINAL,カメックス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SCYTHER,255,255,123,SPECIES_SCYTHER,VEGA_DPE_CANONICAL,ストライク,,true,123,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_256,256,256,,,VEGA_ORIGINAL,ピカチュウ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_257,257,257,,,VEGA_ORIGINAL,アスフィア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_258,258,258,,,VEGA_ORIGINAL,アスフィア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_259,259,259,,,VEGA_ORIGINAL,ラクチャン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_260,260,260,,,VEGA_ORIGINAL,ルギア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_261,261,261,,,VEGA_ORIGINAL,ディアルガ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_262,262,262,,,VEGA_ORIGINAL,ネメア,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_263,263,263,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_264,264,264,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_265,265,265,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_266,266,266,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_267,267,267,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_268,268,268,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_269,269,269,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_270,270,270,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_271,271,271,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_272,272,272,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_273,273,273,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_274,274,274,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_275,275,275,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_276,276,276,,,VEGA_ORIGINAL,？,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_277,277,277,,,VEGA_ORIGINAL,ドゴン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SABLEYE,278,278,322,SPECIES_SABLEYE,VEGA_DPE_CANONICAL,ヤミラミ,,true,302,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_279,279,279,,,VEGA_ORIGINAL,トコヤミ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_MAWILE,280,280,355,SPECIES_MAWILE,VEGA_DPE_CANONICAL,クチート,,true,303,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_281,281,281,,,VEGA_ORIGINAL,クチールス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_282,282,282,,,VEGA_ORIGINAL,ストライク,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SCIZOR,283,283,212,SPECIES_SCIZOR,VEGA_DPE_CANONICAL,ハッサム,,true,212,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_PINSIR,284,284,127,SPECIES_PINSIR,VEGA_DPE_CANONICAL,カイロス,,true,127,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_285,285,285,,,VEGA_ORIGINAL,ガッツロス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_EKANS,286,286,23,SPECIES_EKANS,VEGA_DPE_CANONICAL,アーボ,,true,23,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_ARBOK,287,287,24,SPECIES_ARBOK,VEGA_DPE_CANONICAL,アーボック,,true,24,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_288,288,288,,,VEGA_ORIGINAL,アーボスク,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_KOFFING,289,289,109,SPECIES_KOFFING,VEGA_DPE_CANONICAL,ドガース,,true,109,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_WEEZING,290,290,110,SPECIES_WEEZING,VEGA_DPE_CANONICAL,マタドガス,,true,110,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_291,291,291,,,VEGA_ORIGINAL,モアドガス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_DUSKULL,292,292,361,SPECIES_DUSKULL,VEGA_DPE_CANONICAL,ヨマワル,,true,355,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_DUSCLOPS,293,293,362,SPECIES_DUSCLOPS,VEGA_DPE_CANONICAL,サマヨール,,true,356,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_DUSKNOIR,294,294,530,SPECIES_DUSKNOIR,VEGA_DPE_CANONICAL,ヨノワール,,true,477,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LICKITUNG,295,295,108,SPECIES_LICKITUNG,VEGA_DPE_CANONICAL,ベロリンガ,,true,108,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LICKILICKY,296,296,516,SPECIES_LICKILICKY,VEGA_DPE_CANONICAL,ベロベルト,,true,463,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_SPINARAK,297,297,167,SPECIES_SPINARAK,VEGA_DPE_CANONICAL,イトマル,,true,167,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_ARIADOS,298,298,168,SPECIES_ARIADOS,VEGA_DPE_CANONICAL,アリアドス,,true,168,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_JOLTIK,299,299,648,SPECIES_JOLTIK,VEGA_DPE_CANONICAL,バチュル,,true,595,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_GALVANTULA,300,300,649,SPECIES_GALVANTULA,VEGA_DPE_CANONICAL,デンチュラ,,true,596,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_NINCADA,301,301,301,SPECIES_NINCADA,VEGA_DPE_CANONICAL,ツチニン,,true,290,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_NINJASK,302,302,302,SPECIES_NINJASK,VEGA_DPE_CANONICAL,テッカニン,,true,291,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_SHEDINJA,303,303,303,SPECIES_SHEDINJA,VEGA_DPE_CANONICAL,ヌケニン,,true,292,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_304,304,304,,,VEGA_ORIGINAL,マグッピ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_305,305,305,,,VEGA_ORIGINAL,ベタデーム,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_306,306,306,,,VEGA_ORIGINAL,テッコンボ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_307,307,307,,,VEGA_ORIGINAL,ボンバット,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SPINDA,308,308,308,SPECIES_SPINDA,VEGA_DPE_CANONICAL,パッチール,,true,327,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_RELICANTH,309,309,381,SPECIES_RELICANTH,VEGA_DPE_CANONICAL,ジーランス,,true,369,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_310,310,310,,,VEGA_ORIGINAL,ダンカンス,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_311,311,311,,,VEGA_ORIGINAL,ドサーモン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_312,312,312,,,VEGA_ORIGINAL,テッケン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SHUPPET,313,313,377,SPECIES_SHUPPET,VEGA_DPE_CANONICAL,カゲボウズ,,true,353,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_BANETTE,314,314,378,SPECIES_BANETTE,VEGA_DPE_CANONICAL,ジュペッタ,,true,354,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_RALTS,315,315,392,SPECIES_RALTS,VEGA_DPE_CANONICAL,ラルトス,,true,280,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_KIRLIA,316,316,393,SPECIES_KIRLIA,VEGA_DPE_CANONICAL,キルリア,,true,281,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_DWEBBLE,317,317,610,SPECIES_DWEBBLE,VEGA_DPE_CANONICAL,イシズマイ,,true,557,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_CACNEA,318,318,344,SPECIES_CACNEA,VEGA_DPE_CANONICAL,サボネア,,true,331,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_CACTURNE,319,319,345,SPECIES_CACTURNE,VEGA_DPE_CANONICAL,ノクタス,,true,332,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_320,320,320,,,VEGA_ORIGINAL,ヒョウカク,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_PILOSWINE,321,321,221,SPECIES_PILOSWINE,VEGA_DPE_CANONICAL,イノムー,,true,221,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_GARDEVOIR,322,322,394,SPECIES_GARDEVOIR,VEGA_DPE_CANONICAL,サーナイト,,true,282,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_323,323,323,,,VEGA_ORIGINAL,プレシオン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_LAPRAS,324,324,131,SPECIES_LAPRAS,VEGA_DPE_CANONICAL,ラプラス,,true,131,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_LILLIGANT,325,325,602,SPECIES_LILLIGANT,VEGA_DPE_CANONICAL,ドレディア,,true,549,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_VEGA_326,326,326,,,VEGA_ORIGINAL,メルリコ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_327,327,327,,,VEGA_ORIGINAL,サムラダケ,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_328,328,328,,,VEGA_ORIGINAL,ブレイドン,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_VEGA_329,329,329,,,VEGA_ORIGINAL,ブレイオー,,false,0,REVIEWED_VEGA_ORIGINAL,FROZEN,
SPECIES_KEY_SKORUPI,330,330,504,SPECIES_SKORUPI,VEGA_DPE_CANONICAL,スコルピ,,true,451,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
SPECIES_KEY_DRAPION,331,331,505,SPECIES_DRAPION,VEGA_DPE_CANONICAL,ドラピオン,,true,452,AUTO_REVIEWED_UNIQUE_NAME,FROZEN,
