species_key,canonical_id,display_name,target_status,completion_weight,current_audit_class,proof_strength,current_method,current_runtime_status,current_physical_status,current_evidence,designed_primary_route_key,designed_method,designed_runtime_status,designed_physical_status,designed_evidence,remaining_exact_rom_gate
SPECIES_KEY_VEGA_022,22,フロルル,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv40-40; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv42-42; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv44-44; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:1/53:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/54:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv31-32; ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv33-33; ROM_WILD:3/35:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/59:VEGA_NATIVE:LAND:Lv50-50,ROUTE_0022_VEGA_022,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_023,23,フローリア,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv32-32; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv34-34,ROUTE_0023_VEGA_023,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv32-32,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_PICHU,24,ピチュー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv44-44; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv20-23; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv24-25; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv6-6; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-16; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-18; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv6-6; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:96/1:K26:LAND:Lv70-76; ROM_WILD:96/1:K26:ROCK:Lv70-76; ROM_WILD:96/1:K26:WATER:Lv70-76; ROM_WILD:97/0:K26:LAND:Lv70-76; ROM_WILD:97/0:K26:ROCK:Lv70-76; ROM_WILD:97/0:K26:WATER:Lv70-76,ROUTE_0024_PICHU,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv6-6,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_PIKACHU,25,ピカチュウ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv20-23; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv24-25; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv35-36,ROUTE_0025_PIKACHU,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv20-23,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_RAICHU,26,ライチュウ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 25 (ピカチュウ); evolution table root 0x09F79290,ROUTE_0026_RAICHU,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 25; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_VEGA_027,27,ゴリチュウ,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv89-95,ROUTE_0027_VEGA_027,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv89-95,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_SKARMORY,28,エアームド,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/103:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/103:VEGA_NATIVE:LAND:Lv51-51; ROM_WILD:1/106:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/113:VEGA_NATIVE:LAND:Lv71-80; ROM_WILD:1/114:VEGA_NATIVE:LAND:Lv75-83; ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv22-22; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv24-24; ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv51-52; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv51-52; ROM_WILD:96/22:K11:FISHING:Lv76-82; ROM_WILD:96/22:K11:LAND:Lv76-82; ROM_WILD:96/22:K11:ROCK:Lv76-82; ROM_WILD:96/22:K11:WATER:Lv76-82,ROUTE_0028_SKARMORY,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv22-22,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NIDORAN_F,29,ニドラン♀,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6; ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv7-8; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-19; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:96/14:K03:LAND:Lv71-75; ROM_WILD:96/14:K03:ROCK:Lv71-75; ROM_WILD:96/14:K03:WATER:Lv71-75,ROUTE_0029_NIDORAN_F,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NIDORINA,30,ニドリーナ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv33-34,ROUTE_0030_NIDORINA,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NIDOQUEEN,31,ニドクイン,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 30 (ニドリーナ); evolution table root 0x09F79290,ROUTE_0031_NIDOQUEEN,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 30; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_NIDORAN_M,32,ニドラン♂,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6; ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv7-8; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-19; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:96/14:K03:FISHING:Lv71-75; ROM_WILD:96/14:K03:LAND:Lv71-75; ROM_WILD:96/14:K03:ROCK:Lv71-75; ROM_WILD:96/14:K03:WATER:Lv71-75,ROUTE_0032_NIDORAN_M,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NIDORINO,33,ニドリーノ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv33-34,ROUTE_0033_NIDORINO,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NIDOKING,34,ニドキング,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 33 (ニドリーノ); evolution table root 0x09F79290,ROUTE_0034_NIDOKING,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 33; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_BUIZEL,35,ブイゼル,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv10-40; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv17-18; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv19-19; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv20-20; ROM_WILD:1/82:VEGA_NATIVE:LAND:Lv17-18; ROM_WILD:1/82:VEGA_NATIVE:LAND:Lv19-19; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/0:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/0:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/27:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/27:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/28:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/28:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/28:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/29:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/29:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/29:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/30:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/30:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/31:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/31:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/31:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/5:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/5:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/8:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/8:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:96/26:K15:FISHING:Lv85-90; ROM_WILD:96/26:K15:LAND:Lv85-90,ROUTE_0035_BUIZEL,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv5-10,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_FLOATZEL,36,フローゼル,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:3/30:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv30-35; ROM_WILD:3/8:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv30-35,ROUTE_0036_FLOATZEL,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/30:VEGA_NATIVE:WATER:Lv25-35,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_037,37,ララベリー,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv24-24; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv11-11; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-12; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv13-13; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-18; ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv13-14; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv15-15; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv15-15; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv16-16,ROUTE_0037_VEGA_037,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_038,38,セラーナ,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2,ROUTE_0038_VEGA_038,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_PINECO,39,クヌギダマ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv2-3; ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv4-4; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv3-3; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv4-4; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv5-5; ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv5-5; ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-7; ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv13-14; ROM_WILD:96/6:K33:LAND:Lv82-90; ROM_WILD:96/6:K33:ROCK:Lv82-90; ROM_WILD:96/6:K33:WATER:Lv82-90,ROUTE_0039_PINECO,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv2-3,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_FORRETRESS,40,フォレトス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2,ROUTE_0040_FORRETRESS,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2,capture/save regression remains; direct encounter source itself is evidenced
