route_key,prerequisite_kind,prerequisite_key,edge_status,evidence
ROUTE_0076_PORYGON2,SPECIES,SPECIES_KEY_PORYGON,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 75; evolution root 0x09F79290
ROUTE_0076_PORYGON2,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0077_PORYGON_Z,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 76; evolution root 0x09F79290
ROUTE_0077_PORYGON_Z,SPECIES,SPECIES_KEY_PORYGON2,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 76; evolution root 0x09F79290
ROUTE_0077_PORYGON_Z,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0078_SPHEAL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/28:VEGA_NATIVE:WATER:Lv10-15
ROUTE_0078_SPHEAL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0079_SEALEO,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/30:VEGA_NATIVE:WATER:Lv20-25
ROUTE_0079_SEALEO,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0080_WALREIN,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 79; evolution root 0x09F79290
ROUTE_0080_WALREIN,SPECIES,SPECIES_KEY_SEALEO,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 79; evolution root 0x09F79290
ROUTE_0080_WALREIN,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0081_VEGA_081,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/1:VEGA_NATIVE:ROCK:Lv5-15
ROUTE_0081_VEGA_081,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0082_VEGA_082,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/1:VEGA_NATIVE:ROCK:Lv25-30
ROUTE_0082_VEGA_082,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0083_VEGA_083,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv22-23
ROUTE_0083_VEGA_083,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0084_VEGA_084,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/115:VEGA_NATIVE:LAND:Lv82-89
ROUTE_0084_VEGA_084,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0085_SNOVER,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/35:VEGA_NATIVE:LAND:Lv28-29
ROUTE_0085_SNOVER,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0086_ABOMASNOW,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv43-43
ROUTE_0086_ABOMASNOW,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0087_VEGA_087,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/7:VEGA_NATIVE:LAND:Lv31-32
ROUTE_0087_VEGA_087,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0088_VEGA_088,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 87; evolution root 0x09F79290
ROUTE_0088_VEGA_088,SPECIES,SPECIES_KEY_VEGA_087,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 87; evolution root 0x09F79290
ROUTE_0088_VEGA_088,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0089_VEGA_089,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv7-7
ROUTE_0089_VEGA_089,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0090_VEGA_090,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv15-25
ROUTE_0090_VEGA_090,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0091_VEGA_091,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 90; evolution root 0x09F79290
ROUTE_0091_VEGA_091,SPECIES,SPECIES_KEY_VEGA_090,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 90; evolution root 0x09F79290
ROUTE_0091_VEGA_091,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0092_MILTANK,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv13-13
ROUTE_0092_MILTANK,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0093_SHUCKLE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv20-20
ROUTE_0093_SHUCKLE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0094_VEGA_094,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv34-35
ROUTE_0094_VEGA_094,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0095_VEGA_095,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv38-38
ROUTE_0095_VEGA_095,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0096_VEGA_096,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/111:VEGA_NATIVE:LAND:Lv64-74
ROUTE_0096_VEGA_096,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0097_VEGA_097,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2
ROUTE_0097_VEGA_097,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0098_VEGA_098,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2
ROUTE_0098_VEGA_098,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0099_VEGA_099,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv34-35
ROUTE_0099_VEGA_099,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0100_VEGA_100,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv35-36
ROUTE_0100_VEGA_100,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0101_VEGA_101,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv28-28
ROUTE_0101_VEGA_101,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0102_VEGA_102,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 101; evolution root 0x09F79290
ROUTE_0102_VEGA_102,SPECIES,SPECIES_KEY_VEGA_101,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 101; evolution root 0x09F79290
ROUTE_0102_VEGA_102,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0103_VEGA_103,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv5-10
ROUTE_0103_VEGA_103,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0104_VEGA_104,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv15-15
ROUTE_0104_VEGA_104,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0105_VEGA_105,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv8-8
ROUTE_0105_VEGA_105,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0106_VEGA_106,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8
ROUTE_0106_VEGA_106,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0107_VEGA_107,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv20-21
ROUTE_0107_VEGA_107,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0108_VEGA_108,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 107; evolution root 0x09F79290
ROUTE_0108_VEGA_108,SPECIES,SPECIES_KEY_VEGA_107,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 107; evolution root 0x09F79290
ROUTE_0108_VEGA_108,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0109_HOOTHOOT,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2
ROUTE_0109_HOOTHOOT,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0110_NOCTOWL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2
ROUTE_0110_NOCTOWL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0111_VEGA_111,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8
ROUTE_0111_VEGA_111,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0112_ELEKID,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv34-35
ROUTE_0112_ELEKID,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0113_ELECTABUZZ,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-37
ROUTE_0113_ELECTABUZZ,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0114_ELECTIVIRE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv17-17
ROUTE_0114_ELECTIVIRE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0115_MAGBY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv34-35
ROUTE_0115_MAGBY,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0116_MAGMAR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15
ROUTE_0116_MAGMAR,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0117_MAGMORTAR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv25-35
ROUTE_0117_MAGMORTAR,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0118_KANGASKHAN,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15
ROUTE_0118_KANGASKHAN,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0119_LILEEP,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:97/81:K30:FISHING:Lv80-87
ROUTE_0119_LILEEP,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0120_CRADILY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 119; evolution root 0x09F79290
ROUTE_0120_CRADILY,SPECIES,SPECIES_KEY_LILEEP,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 119; evolution root 0x09F79290
ROUTE_0120_CRADILY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0121_VEGA_121,UNLOCK,UNLOCK_FOSSIL_SERVICE,ACTIVE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified
ROUTE_0121_VEGA_121,HOST,HOST_FOSSIL_LAB,ACTIVE,READY_TO_SERIALIZE
ROUTE_0121_VEGA_121,RUNTIME,FOSSIL_RESTORE,ACTIVE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK
ROUTE_0122_VEGA_122,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified
ROUTE_0122_VEGA_122,HOST,HOST_FOSSIL_LAB,ACTIVE,READY_TO_SERIALIZE
ROUTE_0122_VEGA_122,RUNTIME,EVOLUTION,ACTIVE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK
ROUTE_0123_AERODACTYL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:96/2:K44:FISHING:Lv68-70
ROUTE_0123_AERODACTYL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0124_LARVITAR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv33-33
ROUTE_0124_LARVITAR,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0125_PUPITAR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv82-89
ROUTE_0125_PUPITAR,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0126_TYRANITAR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv85-92
ROUTE_0126_TYRANITAR,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0127_BELDUM,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:96/3:K43:FISHING:Lv95-100
ROUTE_0127_BELDUM,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0128_METANG,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 127; evolution root 0x09F79290
ROUTE_0128_METANG,SPECIES,SPECIES_KEY_BELDUM,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 127; evolution root 0x09F79290
ROUTE_0128_METANG,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0129_METAGROSS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15
ROUTE_0129_METAGROSS,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0130_GIBLE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv15-25
ROUTE_0130_GIBLE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0131_GABITE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:0/0:VEGA_NATIVE:WATER:Lv30-45
ROUTE_0131_GABITE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0132_GARCHOMP,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/117:VEGA_NATIVE:LAND:Lv89-95
ROUTE_0132_GARCHOMP,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0133_VEGA_133,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv35-40
ROUTE_0133_VEGA_133,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0134_VEGA_134,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv90-100
ROUTE_0134_VEGA_134,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0135_VEGA_135,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv90-100
ROUTE_0135_VEGA_135,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0136_ARTICUNO,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0136_ARTICUNO,HOST,HOST_ICONIC_ARTICUNO,ACTIVE,READY_TO_SERIALIZE
ROUTE_0136_ARTICUNO,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0137_ZAPDOS,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0137_ZAPDOS,HOST,HOST_ICONIC_ZAPDOS,ACTIVE,READY_TO_SERIALIZE
ROUTE_0137_ZAPDOS,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0138_MOLTRES,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0138_MOLTRES,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0138_MOLTRES,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0139_RAIKOU,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0139_RAIKOU,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0139_RAIKOU,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0140_ENTEI,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0140_ENTEI,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0140_ENTEI,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0141_SUICUNE,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0141_SUICUNE,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0141_SUICUNE,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0142_VEGA_142,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified
ROUTE_0142_VEGA_142,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0142_VEGA_142,RUNTIME,FIXED_CAPTURE,ACTIVE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK
ROUTE_0143_VEGA_143,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified
ROUTE_0143_VEGA_143,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0143_VEGA_143,RUNTIME,FIXED_CAPTURE,ACTIVE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK
ROUTE_0144_VEGA_144,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified
ROUTE_0144_VEGA_144,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0144_VEGA_144,RUNTIME,FIXED_CAPTURE,ACTIVE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK
ROUTE_0145_DIALGA,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0145_DIALGA,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0145_DIALGA,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0146_PALKIA,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0146_PALKIA,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0146_PALKIA,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0147_DARKRAI,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0147_DARKRAI,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0147_DARKRAI,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0148_LUGIA,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0148_LUGIA,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0148_LUGIA,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0149_HO_OH,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0149_HO_OH,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0149_HO_OH,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0150_MEWTWO,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0150_MEWTWO,HOST,HOST_ICONIC_MEWTWO,ACTIVE,READY_TO_SERIALIZE
ROUTE_0150_MEWTWO,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
ROUTE_0151_MEW,UNLOCK,UNLOCK_SPECIAL_ARCHIVE,ACTIVE,special master vega_existing=yes; Tohoku exact script entry audit required; Kanto host JSON verified
ROUTE_0151_MEW,HOST,HOST_LEGACY_ARCHIVE,ACTIVE,READY_TO_SERIALIZE
ROUTE_0151_MEW,RUNTIME,FIXED_CAPTURE,ACTIVE,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE
