collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0893,SPECIES_KEY_ZARUDE,1366,ザルード,REQUIRED_BASE,ROUTE_1366_ZARUDE,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0893,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0894,SPECIES_KEY_REGIELEKI,1367,レジエレキ,REQUIRED_BASE,ROUTE_1367_REGIELEKI,,KANTO,K27,KANTO_DUNGEON_MT_MOON_B2_F,97,3,OBJECT_REUSE,HOST_ANCIENT_GIANTS,1,13,7,3,FIXED_CAPTURE,古代巨人の封印,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0894,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0895,SPECIES_KEY_REGIDRAGO,1368,レジドラゴ,REQUIRED_BASE,ROUTE_1368_REGIDRAGO,,KANTO,K27,KANTO_DUNGEON_MT_MOON_B2_F,97,3,OBJECT_REUSE,HOST_ANCIENT_GIANTS,1,13,7,3,FIXED_CAPTURE,古代巨人の封印,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0895,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0896,SPECIES_KEY_GLASTRIER,1369,ブリザポス,REQUIRED_BASE,ROUTE_1369_GLASTRIER,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0896,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0897,SPECIES_KEY_SPECTRIER,1370,レイスポス,REQUIRED_BASE,ROUTE_1370_SPECTRIER,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0897,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0898,SPECIES_KEY_CALYREX,1371,バドレックス,REQUIRED_BASE,ROUTE_1371_CALYREX,,KANTO,K42,KANTO_DUNGEON_VICTORY_ROAD_3_F,97,41,OBJECT_REUSE,HOST_GALAR_CROWN,1,40,7,3,FIXED_CAPTURE,双王・双拳・雪原,,UNLOCK_SPHERE_RUINS_CLEAR,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0898,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_ENABLING_FORM_1393,SPECIES_KEY_MEOWTH_G,1393,ニャース,REQUIRED_ENABLING_FORM,ROUTE_1393_MEOWTH_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1393,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1398,SPECIES_KEY_FARFETCHD_G,1398,カモネギ,REQUIRED_ENABLING_FORM,ROUTE_1398_FARFETCHD_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1398,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1401,SPECIES_KEY_MR_MIME_G,1401,バリヤード,REQUIRED_ENABLING_FORM,ROUTE_1401_MR_MIME_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1401,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1406,SPECIES_KEY_CORSOLA_G,1406,サニーゴ,REQUIRED_ENABLING_FORM,ROUTE_1406_CORSOLA_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1406,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1408,SPECIES_KEY_LINOONE_G,1408,マッスグマ,REQUIRED_ENABLING_FORM,ROUTE_1408_LINOONE_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1408,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1413,SPECIES_KEY_YAMASK_G,1413,デスマス,REQUIRED_ENABLING_FORM,ROUTE_1413_YAMASK_G,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1413,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1420,SPECIES_KEY_QWILFISH_H,1420,ハリーセン,REQUIRED_ENABLING_FORM,ROUTE_1420_QWILFISH_H,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1420,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1421,SPECIES_KEY_SNEASEL_H,1421,ニューラ,REQUIRED_ENABLING_FORM,ROUTE_1421_SNEASEL_H,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1421,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_ENABLING_FORM_1424,SPECIES_KEY_BASCULIN_H,1424,バスラオ,REQUIRED_ENABLING_FORM,ROUTE_1424_BASCULIN_H,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,RESEARCH_EGG,リージョンフォーム研究タマゴ,,UNLOCK_REGIONAL_NURSERY,EGG,ONCE_PER_FORM; registration-safe retry,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_EGG_QUEUE; no commit if unavailable,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_ENABLING_FORM_1424,READY_TO_INTEGRATE,READY_TO_SERIALIZE,exact Kanto host JSON + enabling-form dependency analysis,P0,完成数0。別全国種への進化入口だけを保証。
COLLECTION_NATIONAL_0900,SPECIES_KEY_KLEAVOR,1433,バサギリ,REQUIRED_BASE,ROUTE_1433_KLEAVOR,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,くろのきせき使用,SPECIES_KEY_SCYTHER,UNLOCK_REGIONAL_NURSERY,くろのきせき使用,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,化石調査所で反復供給,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_BLACK_AUGURITE; fallback=化石調査所で反復供給
COLLECTION_NATIONAL_0902,SPECIES_KEY_BASCULEGION_M,1435,イダイトウ,REQUIRED_BASE,ROUTE_1435_BASCULEGION_M,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,反動ダメージ累計294以上,SPECIES_KEY_BASCULIN_H,UNLOCK_REGIONAL_NURSERY,反動ダメージ累計294以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,累計カウンタ表示＋研究員確認,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_BASCULIN_H; fallback=累計カウンタ表示＋研究員確認
COLLECTION_NATIONAL_0903,SPECIES_KEY_SNEASLER,1437,オオニューラ,REQUIRED_BASE,ROUTE_1437_SNEASLER,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,昼にするどいツメ使用,SPECIES_KEY_SNEASEL_H,UNLOCK_REGIONAL_NURSERY,昼にするどいツメ使用,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,せいたいレーダーの朝昼固定,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_SNEASEL_H; fallback=せいたいレーダーの朝昼固定
COLLECTION_NATIONAL_0904,SPECIES_KEY_OVERQWIL,1438,ハリーマン,REQUIRED_BASE,ROUTE_1438_OVERQWIL,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,どくばりセンボンを20回使用後レベルアップ,SPECIES_KEY_QWILFISH_H,UNLOCK_REGIONAL_NURSERY,どくばりセンボンを20回使用後レベルアップ,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,技回数カウンタ表示＋技思い出し,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_QWILFISH_H; fallback=技回数カウンタ表示＋技思い出し
COLLECTION_NATIONAL_0905,SPECIES_KEY_ENAMORUS,1439,ラブトロス,REQUIRED_BASE,ROUTE_1439_ENAMORUS,,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,12,8,3,FIXED_CAPTURE,ヒスイの記憶,,UNLOCK_RESEARCH_RANK_4,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0905,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0906,SPECIES_KEY_SPRIGATITO,1475,ニャオハ,REQUIRED_BASE,ROUTE_1475_SPRIGATITO,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0906,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0907,SPECIES_KEY_FLORAGATO,1476,ニャローテ,REQUIRED_BASE,ROUTE_1476_FLORAGATO,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SPRIGATITO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0908,SPECIES_KEY_MEOWSCARADA,1477,マスカーニャ,REQUIRED_BASE,ROUTE_1477_MEOWSCARADA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLORAGATO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0909,SPECIES_KEY_FUECOCO,1478,ホゲータ,REQUIRED_BASE,ROUTE_1478_FUECOCO,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0909,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0910,SPECIES_KEY_CROCALOR,1479,アチゲータ,REQUIRED_BASE,ROUTE_1479_CROCALOR,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FUECOCO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0911,SPECIES_KEY_SKELEDIRGE,1480,ラウドボーン,REQUIRED_BASE,ROUTE_1480_SKELEDIRGE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_CROCALOR,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0912,SPECIES_KEY_QUAXLY,1481,クワッス,REQUIRED_BASE,ROUTE_1481_QUAXLY,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0912,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0913,SPECIES_KEY_QUAXWELL,1482,ウェルカモ,REQUIRED_BASE,ROUTE_1482_QUAXWELL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_QUAXLY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0914,SPECIES_KEY_QUAQUAVAL,1483,ウェーニバル,REQUIRED_BASE,ROUTE_1483_QUAQUAVAL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_QUAXWELL,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0980,SPECIES_KEY_CLODSIRE,1557,ドオー,REQUIRED_BASE,ROUTE_1557_CLODSIRE,,GLOBAL+KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_REGIONAL_NURSERY,3,11,10,3,EVOLUTION_SUPPORT,Lv.20以上,SPECIES_KEY_WOOPER_P,UNLOCK_REGIONAL_NURSERY,Lv.20以上,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,不要,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_REGIONAL_FORM_WOOPER_P; fallback=不要
COLLECTION_NATIONAL_0981,SPECIES_KEY_FARIGIRAF,1558,リキキリン,REQUIRED_BASE,ROUTE_1558_FARIGIRAF,,GLOBAL+KANTO,K41,KANTO_INDOOR_SAFFRON_CITY_MR_PSYCHICS_HOUSE,98,90,OBJECT_REUSE,HOST_MOVE_TUTOR,1,7,4,3,EVOLUTION_SUPPORT,ツインビーム習得後レベルアップ,SPECIES_KEY_GIRAFARIG,UNLOCK_MOVE_CONDITION_TUTOR,ツインビーム習得後レベルアップ,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,条件技教えNPC,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_MOVE_TWIN_BEAM; fallback=条件技教えNPC
COLLECTION_NATIONAL_0982,SPECIES_KEY_DUDUNSPARCE,1559,ノココッチ,REQUIRED_BASE,ROUTE_1559_DUDUNSPARCE,,GLOBAL+KANTO,K41,KANTO_INDOOR_SAFFRON_CITY_MR_PSYCHICS_HOUSE,98,90,OBJECT_REUSE,HOST_MOVE_TUTOR,1,7,4,3,EVOLUTION_SUPPORT,ハイパードリル習得後レベルアップ,SPECIES_KEY_DUNSPARCE,UNLOCK_MOVE_CONDITION_TUTOR,ハイパードリル習得後レベルアップ,REPEATABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,条件技教えNPC,,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,P0,供給route=SUPPLY_MOVE_HYPER_DRILL; fallback=条件技教えNPC
