collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_VEGA_0021,SPECIES_KEY_VEGA_021,21,フロン,REQUIRED_VEGA_ORIGINAL,ROUTE_0021_VEGA_021,FALLBACK_DIRECT_0021,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_019,3,19,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv2-2,P2,other verified sources: ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv3-3; ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv3-3; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv3-3; ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv4-4; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv4-4; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv5-5; ROM_WILD:3/19:VEGA_NATIVE:LAND:Lv5-5; ROM_WILD:3/20:VEGA_NATIVE:LAND:Lv5-5; ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv29-30; ROM_WILD:3/35:VEGA_NATIVE:LAND:Lv29-30; ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv30-31; ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/35:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv32-32; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv32-33; ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv32-32; ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv33-34; ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv33-34; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:1/53:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/54:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/53:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/54:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv47-48; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv48-49; ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv50-50
COLLECTION_VEGA_0022,SPECIES_KEY_VEGA_022,22,フロルル,REQUIRED_VEGA_ORIGINAL,ROUTE_0022_VEGA_022,FALLBACK_DIRECT_0022,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_032,3,32,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.31,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,P2,other verified sources: ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv31-32; ROM_WILD:3/35:VEGA_NATIVE:LAND:Lv31-31; ROM_WILD:3/34:VEGA_NATIVE:LAND:Lv33-33; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv34-34; ROM_WILD:1/1:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/53:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/54:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv35-35; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv40-40; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv42-42; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv44-44; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:3/59:VEGA_NATIVE:LAND:Lv50-50
COLLECTION_VEGA_0023,SPECIES_KEY_VEGA_023,23,フローリア,REQUIRED_VEGA_ORIGINAL,ROUTE_0023_VEGA_023,FALLBACK_DIRECT_0023,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_00_000,0,0,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.32,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv32-32,P2,other verified sources: ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv34-34
COLLECTION_NATIONAL_0172,SPECIES_KEY_PICHU,24,ピチュー,REQUIRED_BASE,ROUTE_0024_PICHU,FALLBACK_DIRECT_0024,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_023,3,23,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.6,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv6-6,P2,other verified sources: ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv6-6; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-16; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-18; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv20-23; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv24-25; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv44-44; ROM_WILD:96/1:K26:LAND:Lv70-76; ROM_WILD:96/1:K26:ROCK:Lv70-76; ROM_WILD:96/1:K26:WATER:Lv70-76; ROM_WILD:97/0:K26:LAND:Lv70-76; ROM_WILD:97/0:K26:ROCK:Lv70-76; ROM_WILD:97/0:K26:WATER:Lv70-76
COLLECTION_NATIONAL_0025,SPECIES_KEY_PIKACHU,25,ピカチュウ,REQUIRED_BASE,ROUTE_0025_PIKACHU,FALLBACK_DIRECT_0025,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_066,1,66,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.20-23,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv20-23,P2,other verified sources: ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv24-25; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv35-36; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv35-36
COLLECTION_NATIONAL_0026,SPECIES_KEY_RAICHU,26,ライチュウ,REQUIRED_BASE,ROUTE_0026_RAICHU,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋かみなりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_PIKACHU,UNLOCK_EVOLUTION_GLOBAL,道具使用＋かみなりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 25; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_VEGA_0027,SPECIES_KEY_VEGA_027,27,ゴリチュウ,REQUIRED_VEGA_ORIGINAL,ROUTE_0027_VEGA_027,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_118,1,118,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.89-95,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv89-95,P2,other verified sources:
COLLECTION_NATIONAL_0227,SPECIES_KEY_SKARMORY,28,エアームド,REQUIRED_BASE,ROUTE_0028_SKARMORY,FALLBACK_DIRECT_0028,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_063,1,63,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.22,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv22-22,P2,other verified sources: ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/66:VEGA_NATIVE:LAND:Lv24-24; ROM_WILD:1/103:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/106:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/103:VEGA_NATIVE:LAND:Lv51-51; ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv51-52; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv51-52; ROM_WILD:1/113:VEGA_NATIVE:LAND:Lv71-80; ROM_WILD:1/114:VEGA_NATIVE:LAND:Lv75-83; ROM_WILD:96/22:K11:FISHING:Lv76-82; ROM_WILD:96/22:K11:LAND:Lv76-82; ROM_WILD:96/22:K11:ROCK:Lv76-82; ROM_WILD:96/22:K11:WATER:Lv76-82
COLLECTION_NATIONAL_0029,SPECIES_KEY_NIDORAN_F,29,ニドラン♀,REQUIRED_BASE,ROUTE_0029_NIDORAN_F,FALLBACK_DIRECT_0029,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_021,3,21,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.6,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6,P2,other verified sources: ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv7-8; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-19; ROM_WILD:96/14:K03:LAND:Lv71-75; ROM_WILD:96/14:K03:ROCK:Lv71-75; ROM_WILD:96/14:K03:WATER:Lv71-75
COLLECTION_NATIONAL_0030,SPECIES_KEY_NIDORINA,30,ニドリーナ,REQUIRED_BASE,ROUTE_0030_NIDORINA,FALLBACK_DIRECT_0030,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_032,3,32,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.31,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,P2,other verified sources: ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv33-34
COLLECTION_NATIONAL_0031,SPECIES_KEY_NIDOQUEEN,31,ニドクイン,REQUIRED_BASE,ROUTE_0031_NIDOQUEEN,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋つきのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_NIDORINA,UNLOCK_EVOLUTION_GLOBAL,道具使用＋つきのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 30; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0032,SPECIES_KEY_NIDORAN_M,32,ニドラン♂,REQUIRED_BASE,ROUTE_0032_NIDORAN_M,FALLBACK_DIRECT_0032,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_021,3,21,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.6,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv6-6,P2,other verified sources: ROM_WILD:3/21:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv7-8; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv7-7; ROM_WILD:3/44:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:3/23:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-19; ROM_WILD:96/14:K03:FISHING:Lv71-75; ROM_WILD:96/14:K03:LAND:Lv71-75; ROM_WILD:96/14:K03:ROCK:Lv71-75; ROM_WILD:96/14:K03:WATER:Lv71-75
COLLECTION_NATIONAL_0033,SPECIES_KEY_NIDORINO,33,ニドリーノ,REQUIRED_BASE,ROUTE_0033_NIDORINO,FALLBACK_DIRECT_0033,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_032,3,32,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.31,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:LAND:Lv31-31,P2,other verified sources: ROM_WILD:3/33:VEGA_NATIVE:LAND:Lv33-34
COLLECTION_NATIONAL_0034,SPECIES_KEY_NIDOKING,34,ニドキング,REQUIRED_BASE,ROUTE_0034_NIDOKING,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋つきのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_NIDORINO,UNLOCK_EVOLUTION_GLOBAL,道具使用＋つきのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 33; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0418,SPECIES_KEY_BUIZEL,35,ブイゼル,REQUIRED_BASE,ROUTE_0035_BUIZEL,FALLBACK_DIRECT_0035,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_000,3,0,WILD_HEADER,,,,,,WILD_TABLE,FISHING,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.5-10,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv5-10,P2,other verified sources: ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/27:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/28:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/29:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/30:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/31:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/8:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv10-40; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/0:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/27:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/28:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/28:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/29:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/30:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/31:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv10-15; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/8:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/0:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:3/5:VEGA_NATIVE:WATER:Lv15-20; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv17-18; ROM_WILD:1/82:VEGA_NATIVE:LAND:Lv17-18; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv19-19; ROM_WILD:1/82:VEGA_NATIVE:LAND:Lv19-19; ROM_WILD:1/81:VEGA_NATIVE:LAND:Lv20-20; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/5:VEGA_NATIVE:WATER:Lv20-25; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/12:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/25:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/26:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/27:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/29:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/31:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/4:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/5:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:96/26:K15:FISHING:Lv85-90; ROM_WILD:96/26:K15:LAND:Lv85-90
COLLECTION_NATIONAL_0419,SPECIES_KEY_FLOATZEL,36,フローゼル,REQUIRED_BASE,ROUTE_0036_FLOATZEL,FALLBACK_DIRECT_0036,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_030,3,30,WILD_HEADER,,,,,,WILD_TABLE,WATER,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.25-35,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/30:VEGA_NATIVE:WATER:Lv25-35,P2,other verified sources: ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/8:VEGA_NATIVE:WATER:Lv25-35; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv25-30; ROM_WILD:3/0:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:3/38:VEGA_NATIVE:WATER:Lv30-35; ROM_WILD:3/9:VEGA_NATIVE:WATER:Lv30-35; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/83:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:1/84:VEGA_NATIVE:LAND:Lv38-38
COLLECTION_VEGA_0037,SPECIES_KEY_VEGA_037,37,ララベリー,REQUIRED_VEGA_ORIGINAL,ROUTE_0037_VEGA_037,FALLBACK_DIRECT_0037,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_032,3,32,WILD_HEADER,,,,,,WILD_TABLE,ROCK,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2,P2,other verified sources: ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv11-11; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-12; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv13-13; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv13-14; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv15-15; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv15-15; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv16-17; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv16-16; ROM_WILD:3/25:VEGA_NATIVE:LAND:Lv18-18; ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/0:VEGA_NATIVE:LAND:Lv24-24
COLLECTION_VEGA_0038,SPECIES_KEY_VEGA_038,38,セラーナ,REQUIRED_VEGA_ORIGINAL,ROUTE_0038_VEGA_038,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_032,3,32,WILD_HEADER,,,,,,WILD_TABLE,ROCK,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:ROCK:Lv2-2,P2,other verified sources:
