collection_key,species_key,canonical_id,display_name,national_no,vega_internal_id,base_or_form,target_status,completion_weight,route_required,is_official,family_key,form_key,source_classification,current_audit_class,exclusion_reason,evidence,notes
COLLECTION_VEGA_0070,SPECIES_KEY_VEGA_070,70,ハンタマ,,70,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0070,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0111,SPECIES_KEY_RHYHORN,71,サイホーン,111,71,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0050,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0112,SPECIES_KEY_RHYDON,72,サイドン,112,72,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0050,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0464,SPECIES_KEY_RHYPERIOR,73,ドサイドン,464,73,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0050,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0357,SPECIES_KEY_TROPIUS,74,トロピウス,357,74,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0183,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0137,SPECIES_KEY_PORYGON,75,ポリゴン,137,75,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0068,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0233,SPECIES_KEY_PORYGON2,76,ポリゴン2,233,76,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0068,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0474,SPECIES_KEY_PORYGON_Z,77,ポリゴンZ,474,77,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0068,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0363,SPECIES_KEY_SPHEAL,78,タマザラシ,363,78,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0187,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0364,SPECIES_KEY_SEALEO,79,トドグラー,364,79,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0187,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0365,SPECIES_KEY_WALREIN,80,トドゼルガ,365,80,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0187,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0081,SPECIES_KEY_VEGA_081,81,ダンゴロウ,,81,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0081,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0082,SPECIES_KEY_VEGA_082,82,マルマジロ,,82,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0082,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0083,SPECIES_KEY_VEGA_083,83,アロフィー,,83,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0083,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0084,SPECIES_KEY_VEGA_084,84,リーフィス,,84,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0084,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0459,SPECIES_KEY_SNOVER,85,ユキカブリ,459,85,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0239,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0460,SPECIES_KEY_ABOMASNOW,86,ユキノオー,460,86,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0239,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0087,SPECIES_KEY_VEGA_087,87,ユカリア,,87,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0087,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0088,SPECIES_KEY_VEGA_088,88,ネクロシア,,88,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0088,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0089,SPECIES_KEY_VEGA_089,89,カプリン,,89,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0089,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0090,SPECIES_KEY_VEGA_090,90,ゴートン,,90,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0090,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0091,SPECIES_KEY_VEGA_091,91,バフォット,,91,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0091,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0241,SPECIES_KEY_MILTANK,92,ミルタンク,241,92,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0122,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0213,SPECIES_KEY_SHUCKLE,93,ツボツボ,213,93,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0107,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0094,SPECIES_KEY_VEGA_094,94,バードン,,94,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0094,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0095,SPECIES_KEY_VEGA_095,95,ゴルドー,,95,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0095,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0096,SPECIES_KEY_VEGA_096,96,フィニクス,,96,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0096,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0097,SPECIES_KEY_VEGA_097,97,クロッチ,,97,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0097,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0098,SPECIES_KEY_VEGA_098,98,コクジャク,,98,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0098,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0099,SPECIES_KEY_VEGA_099,99,シャミネ,,99,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0099,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0100,SPECIES_KEY_VEGA_100,100,コーシャン,,100,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0100,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0101,SPECIES_KEY_VEGA_101,101,プラズン,,101,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0101,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0102,SPECIES_KEY_VEGA_102,102,ボルトック,,102,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0102,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0103,SPECIES_KEY_VEGA_103,103,カワラベ,,103,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0103,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0104,SPECIES_KEY_VEGA_104,104,テペトラー,,104,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0104,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0105,SPECIES_KEY_VEGA_105,105,ロップル,,105,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0105,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0106,SPECIES_KEY_VEGA_106,106,オタクン,,106,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0106,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0107,SPECIES_KEY_VEGA_107,107,ネラー,,107,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0107,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0108,SPECIES_KEY_VEGA_108,108,ニートン,,108,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0108,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0163,SPECIES_KEY_HOOTHOOT,109,ホーホー,163,109,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0083,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0164,SPECIES_KEY_NOCTOWL,110,ヨルノズク,164,110,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0083,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0111,SPECIES_KEY_VEGA_111,111,ハクタクン,,111,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0111,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0239,SPECIES_KEY_ELEKID,112,エレキッド,239,112,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0060,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0125,SPECIES_KEY_ELECTABUZZ,113,エレブー,125,113,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0060,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0466,SPECIES_KEY_ELECTIVIRE,114,エレキブル,466,114,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0060,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0240,SPECIES_KEY_MAGBY,115,ブビィ,240,115,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0061,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0126,SPECIES_KEY_MAGMAR,116,ブーバー,126,116,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0061,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0467,SPECIES_KEY_MAGMORTAR,117,ブーバーン,467,117,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0061,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0115,SPECIES_KEY_KANGASKHAN,118,ガルーラ,115,118,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0053,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0345,SPECIES_KEY_LILEEP,119,リリーラ,345,119,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0176,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0346,SPECIES_KEY_CRADILY,120,ユレイドル,346,120,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0176,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0121,SPECIES_KEY_VEGA_121,121,スミロドン,,121,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0121,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0122,SPECIES_KEY_VEGA_122,122,マカドゥス,,122,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0122,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0142,SPECIES_KEY_AERODACTYL,123,プテラ,142,123,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0071,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0246,SPECIES_KEY_LARVITAR,124,ヨーギラス,246,124,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0126,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0247,SPECIES_KEY_PUPITAR,125,サナギラス,247,125,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0126,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0248,SPECIES_KEY_TYRANITAR,126,バンギラス,248,126,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0126,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0374,SPECIES_KEY_BELDUM,127,ダンバル,374,127,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0192,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0375,SPECIES_KEY_METANG,128,メタング,375,128,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0192,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0376,SPECIES_KEY_METAGROSS,129,メタグロス,376,129,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0192,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0443,SPECIES_KEY_GIBLE,130,フカマル,443,130,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0230,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0444,SPECIES_KEY_GABITE,131,ガバイト,444,131,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0230,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0445,SPECIES_KEY_GARCHOMP,132,ガブリアス,445,132,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0230,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0133,SPECIES_KEY_VEGA_133,133,タツゴン,,133,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0133,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0134,SPECIES_KEY_VEGA_134,134,ラグーン,,134,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0134,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0135,SPECIES_KEY_VEGA_135,135,ドラドーン,,135,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0135,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0144,SPECIES_KEY_ARTICUNO,136,フリーザー,144,136,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0073,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0145,SPECIES_KEY_ZAPDOS,137,サンダー,145,137,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0074,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0146,SPECIES_KEY_MOLTRES,138,ファイヤー,146,138,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0075,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
