encounter_key,normalization_action,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason,original_battle_type,normalized_battle_type,original_physical_map_key,normalized_physical_map_key,original_script_key,normalized_script_key,original_owner,archive_consumer_key,unlock_expression,original_defeat_state_key,normalized_defeat_state_key
ENC_KANTO_ROUTE_036,PRESERVE_ORIGINAL_CONSUMER,4131,4131,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_10_F,KANTO_DUNGEON_SILPH_CO_10_F,SCRIPT_KANTO_ROUTE_036,SCRIPT_KANTO_ROUTE_036,ENC_KANTO_ROUTE_036,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_036_DEFEATED,FLAG_KANTO_ROUTE_036_DEFEATED
ENC_KANTO_ROUTE_037,PRESERVE_ORIGINAL_CONSUMER,4132,4132,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_10_F,KANTO_DUNGEON_SILPH_CO_10_F,SCRIPT_KANTO_ROUTE_037,SCRIPT_KANTO_ROUTE_037,ENC_KANTO_ROUTE_037,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_037_DEFEATED,FLAG_KANTO_ROUTE_037_DEFEATED
ENC_KANTO_ROUTE_038,PRESERVE_ORIGINAL_CONSUMER,4133,4133,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_11_F,KANTO_DUNGEON_SILPH_CO_11_F,SCRIPT_KANTO_ROUTE_038,SCRIPT_KANTO_ROUTE_038,ENC_KANTO_ROUTE_038,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_038_DEFEATED,FLAG_KANTO_ROUTE_038_DEFEATED
ENC_KANTO_ROUTE_039,PRESERVE_ORIGINAL_CONSUMER,4134,4134,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_11_F,KANTO_DUNGEON_SILPH_CO_11_F,SCRIPT_KANTO_ROUTE_039,SCRIPT_KANTO_ROUTE_039,ENC_KANTO_ROUTE_039,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_039_DEFEATED,FLAG_KANTO_ROUTE_039_DEFEATED
ENC_KANTO_ROUTE_040,PRESERVE_ORIGINAL_CONSUMER,4135,4135,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_2_F,KANTO_DUNGEON_SILPH_CO_2_F,SCRIPT_KANTO_ROUTE_040,SCRIPT_KANTO_ROUTE_040,ENC_KANTO_ROUTE_040,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_040_DEFEATED,FLAG_KANTO_ROUTE_040_DEFEATED
ENC_KANTO_ROUTE_041,PRESERVE_ORIGINAL_CONSUMER,4136,4136,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_2_F,KANTO_DUNGEON_SILPH_CO_2_F,SCRIPT_KANTO_ROUTE_041,SCRIPT_KANTO_ROUTE_041,ENC_KANTO_ROUTE_041,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_041_DEFEATED,FLAG_KANTO_ROUTE_041_DEFEATED
ENC_KANTO_ROUTE_042,PRESERVE_ORIGINAL_CONSUMER,4137,4137,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_3_F,KANTO_DUNGEON_SILPH_CO_3_F,SCRIPT_KANTO_ROUTE_042,SCRIPT_KANTO_ROUTE_042,ENC_KANTO_ROUTE_042,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_042_DEFEATED,FLAG_KANTO_ROUTE_042_DEFEATED
ENC_KANTO_ROUTE_043,PRESERVE_ORIGINAL_CONSUMER,4138,4138,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_3_F,KANTO_DUNGEON_SILPH_CO_3_F,SCRIPT_KANTO_ROUTE_043,SCRIPT_KANTO_ROUTE_043,ENC_KANTO_ROUTE_043,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_043_DEFEATED,FLAG_KANTO_ROUTE_043_DEFEATED
ENC_KANTO_ROUTE_044,PRESERVE_ORIGINAL_CONSUMER,4139,4139,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_4_F,KANTO_DUNGEON_SILPH_CO_4_F,SCRIPT_KANTO_ROUTE_044,SCRIPT_KANTO_ROUTE_044,ENC_KANTO_ROUTE_044,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_044_DEFEATED,FLAG_KANTO_ROUTE_044_DEFEATED
ENC_KANTO_ROUTE_045,PRESERVE_ORIGINAL_CONSUMER,4140,4140,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_4_F,KANTO_DUNGEON_SILPH_CO_4_F,SCRIPT_KANTO_ROUTE_045,SCRIPT_KANTO_ROUTE_045,ENC_KANTO_ROUTE_045,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_045_DEFEATED,FLAG_KANTO_ROUTE_045_DEFEATED
ENC_KANTO_ROUTE_046,PRESERVE_ORIGINAL_CONSUMER,4141,4141,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_5_F,KANTO_DUNGEON_SILPH_CO_5_F,SCRIPT_KANTO_ROUTE_046,SCRIPT_KANTO_ROUTE_046,ENC_KANTO_ROUTE_046,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_046_DEFEATED,FLAG_KANTO_ROUTE_046_DEFEATED
ENC_KANTO_ROUTE_047,PRESERVE_ORIGINAL_CONSUMER,4142,4142,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_5_F,KANTO_DUNGEON_SILPH_CO_5_F,SCRIPT_KANTO_ROUTE_047,SCRIPT_KANTO_ROUTE_047,ENC_KANTO_ROUTE_047,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_047_DEFEATED,FLAG_KANTO_ROUTE_047_DEFEATED
ENC_KANTO_ROUTE_048,PRESERVE_ORIGINAL_CONSUMER,4143,4143,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_6_F,KANTO_DUNGEON_SILPH_CO_6_F,SCRIPT_KANTO_ROUTE_048,SCRIPT_KANTO_ROUTE_048,ENC_KANTO_ROUTE_048,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_048_DEFEATED,FLAG_KANTO_ROUTE_048_DEFEATED
ENC_KANTO_ROUTE_049,PRESERVE_ORIGINAL_CONSUMER,4144,4144,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_6_F,KANTO_DUNGEON_SILPH_CO_6_F,SCRIPT_KANTO_ROUTE_049,SCRIPT_KANTO_ROUTE_049,ENC_KANTO_ROUTE_049,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_049_DEFEATED,FLAG_KANTO_ROUTE_049_DEFEATED
ENC_KANTO_ROUTE_050,PRESERVE_ORIGINAL_CONSUMER,4145,4145,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_7_F,KANTO_DUNGEON_SILPH_CO_7_F,SCRIPT_KANTO_ROUTE_050,SCRIPT_KANTO_ROUTE_050,ENC_KANTO_ROUTE_050,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_050_DEFEATED,FLAG_KANTO_ROUTE_050_DEFEATED
ENC_KANTO_ROUTE_051,PRESERVE_ORIGINAL_CONSUMER,4146,4146,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_7_F,KANTO_DUNGEON_SILPH_CO_7_F,SCRIPT_KANTO_ROUTE_051,SCRIPT_KANTO_ROUTE_051,ENC_KANTO_ROUTE_051,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_051_DEFEATED,FLAG_KANTO_ROUTE_051_DEFEATED
ENC_KANTO_ROUTE_052,PRESERVE_ORIGINAL_CONSUMER,4147,4147,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_8_F,KANTO_DUNGEON_SILPH_CO_8_F,SCRIPT_KANTO_ROUTE_052,SCRIPT_KANTO_ROUTE_052,ENC_KANTO_ROUTE_052,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_052_DEFEATED,FLAG_KANTO_ROUTE_052_DEFEATED
ENC_KANTO_ROUTE_053,PRESERVE_ORIGINAL_CONSUMER,4148,4148,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_8_F,KANTO_DUNGEON_SILPH_CO_8_F,SCRIPT_KANTO_ROUTE_053,SCRIPT_KANTO_ROUTE_053,ENC_KANTO_ROUTE_053,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_053_DEFEATED,FLAG_KANTO_ROUTE_053_DEFEATED
ENC_KANTO_ROUTE_054,PRESERVE_ORIGINAL_CONSUMER,4149,4149,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_9_F,KANTO_DUNGEON_SILPH_CO_9_F,SCRIPT_KANTO_ROUTE_054,SCRIPT_KANTO_ROUTE_054,ENC_KANTO_ROUTE_054,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_054_DEFEATED,FLAG_KANTO_ROUTE_054_DEFEATED
ENC_KANTO_ROUTE_055,PRESERVE_ORIGINAL_CONSUMER,4150,4150,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SILPH_CO_9_F,KANTO_DUNGEON_SILPH_CO_9_F,SCRIPT_KANTO_ROUTE_055,SCRIPT_KANTO_ROUTE_055,ENC_KANTO_ROUTE_055,,KANTO_CERT_COUNT>=5,FLAG_KANTO_ROUTE_055_DEFEATED,FLAG_KANTO_ROUTE_055_DEFEATED
ENC_KANTO_ROUTE_056,PRESERVE_ORIGINAL_CONSUMER,4151,4151,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_1_F_ROOM2,KANTO_DUNGEON_SSANNE_1_F_ROOM2,SCRIPT_KANTO_ROUTE_056,SCRIPT_KANTO_ROUTE_056,ENC_KANTO_ROUTE_056,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_056_DEFEATED,FLAG_KANTO_ROUTE_056_DEFEATED
ENC_KANTO_ROUTE_057,PRESERVE_ORIGINAL_CONSUMER,4152,4152,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_1_F_ROOM2,KANTO_DUNGEON_SSANNE_1_F_ROOM2,SCRIPT_KANTO_ROUTE_057,SCRIPT_KANTO_ROUTE_057,ENC_KANTO_ROUTE_057,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_057_DEFEATED,FLAG_KANTO_ROUTE_057_DEFEATED
ENC_KANTO_ROUTE_058,PRESERVE_ORIGINAL_CONSUMER,4153,4153,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_1_F_ROOM5,KANTO_DUNGEON_SSANNE_1_F_ROOM5,SCRIPT_KANTO_ROUTE_058,SCRIPT_KANTO_ROUTE_058,ENC_KANTO_ROUTE_058,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_058_DEFEATED,FLAG_KANTO_ROUTE_058_DEFEATED
ENC_KANTO_ROUTE_059,PRESERVE_ORIGINAL_CONSUMER,4154,4154,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_1_F_ROOM7,KANTO_DUNGEON_SSANNE_1_F_ROOM7,SCRIPT_KANTO_ROUTE_059,SCRIPT_KANTO_ROUTE_059,ENC_KANTO_ROUTE_059,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_059_DEFEATED,FLAG_KANTO_ROUTE_059_DEFEATED
ENC_KANTO_ROUTE_060,PRESERVE_ORIGINAL_CONSUMER,4155,4155,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_2_F_ROOM2,KANTO_DUNGEON_SSANNE_2_F_ROOM2,SCRIPT_KANTO_ROUTE_060,SCRIPT_KANTO_ROUTE_060,ENC_KANTO_ROUTE_060,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_060_DEFEATED,FLAG_KANTO_ROUTE_060_DEFEATED
ENC_KANTO_ROUTE_061,PRESERVE_ORIGINAL_CONSUMER,4156,4156,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_2_F_ROOM2,KANTO_DUNGEON_SSANNE_2_F_ROOM2,SCRIPT_KANTO_ROUTE_061,SCRIPT_KANTO_ROUTE_061,ENC_KANTO_ROUTE_061,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_061_DEFEATED,FLAG_KANTO_ROUTE_061_DEFEATED
ENC_KANTO_ROUTE_062,PRESERVE_ORIGINAL_CONSUMER,4157,4157,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_2_F_ROOM4,KANTO_DUNGEON_SSANNE_2_F_ROOM4,SCRIPT_KANTO_ROUTE_062,SCRIPT_KANTO_ROUTE_062,ENC_KANTO_ROUTE_062,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_062_DEFEATED,FLAG_KANTO_ROUTE_062_DEFEATED
ENC_KANTO_ROUTE_063,PRESERVE_ORIGINAL_CONSUMER,4158,4158,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_2_F_ROOM4,KANTO_DUNGEON_SSANNE_2_F_ROOM4,SCRIPT_KANTO_ROUTE_063,SCRIPT_KANTO_ROUTE_063,ENC_KANTO_ROUTE_063,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_063_DEFEATED,FLAG_KANTO_ROUTE_063_DEFEATED
ENC_KANTO_ROUTE_064,PRESERVE_ORIGINAL_CONSUMER,4159,4159,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_B1_F_ROOM2,KANTO_DUNGEON_SSANNE_B1_F_ROOM2,SCRIPT_KANTO_ROUTE_064,SCRIPT_KANTO_ROUTE_064,ENC_KANTO_ROUTE_064,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_064_DEFEATED,FLAG_KANTO_ROUTE_064_DEFEATED
ENC_KANTO_ROUTE_065,PRESERVE_ORIGINAL_CONSUMER,4160,4160,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_B1_F_ROOM3,KANTO_DUNGEON_SSANNE_B1_F_ROOM3,SCRIPT_KANTO_ROUTE_065,SCRIPT_KANTO_ROUTE_065,ENC_KANTO_ROUTE_065,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_065_DEFEATED,FLAG_KANTO_ROUTE_065_DEFEATED
ENC_KANTO_ROUTE_066,PRESERVE_ORIGINAL_CONSUMER,4161,4161,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_B1_F_ROOM4,KANTO_DUNGEON_SSANNE_B1_F_ROOM4,SCRIPT_KANTO_ROUTE_066,SCRIPT_KANTO_ROUTE_066,ENC_KANTO_ROUTE_066,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_066_DEFEATED,FLAG_KANTO_ROUTE_066_DEFEATED
ENC_KANTO_ROUTE_067,PRESERVE_ORIGINAL_CONSUMER,4162,4162,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_B1_F_ROOM4,KANTO_DUNGEON_SSANNE_B1_F_ROOM4,SCRIPT_KANTO_ROUTE_067,SCRIPT_KANTO_ROUTE_067,ENC_KANTO_ROUTE_067,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_067_DEFEATED,FLAG_KANTO_ROUTE_067_DEFEATED
ENC_KANTO_ROUTE_068,PRESERVE_ORIGINAL_CONSUMER,4163,4163,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_DECK,KANTO_DUNGEON_SSANNE_DECK,SCRIPT_KANTO_ROUTE_068,SCRIPT_KANTO_ROUTE_068,ENC_KANTO_ROUTE_068,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_068_DEFEATED,FLAG_KANTO_ROUTE_068_DEFEATED
ENC_KANTO_ROUTE_069,PRESERVE_ORIGINAL_CONSUMER,4164,4164,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_SSANNE_DECK,KANTO_DUNGEON_SSANNE_DECK,SCRIPT_KANTO_ROUTE_069,SCRIPT_KANTO_ROUTE_069,ENC_KANTO_ROUTE_069,,KANTO_CERT_COUNT>=2,FLAG_KANTO_ROUTE_069_DEFEATED,FLAG_KANTO_ROUTE_069_DEFEATED
ENC_KANTO_ROUTE_070,PRESERVE_ORIGINAL_CONSUMER,4165,4165,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_1_F,KANTO_DUNGEON_VICTORY_ROAD_1_F,SCRIPT_KANTO_ROUTE_070,SCRIPT_KANTO_ROUTE_070,ENC_KANTO_ROUTE_070,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_070_DEFEATED,FLAG_KANTO_ROUTE_070_DEFEATED
ENC_KANTO_ROUTE_071,PRESERVE_ORIGINAL_CONSUMER,4166,4166,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_1_F,KANTO_DUNGEON_VICTORY_ROAD_1_F,SCRIPT_KANTO_ROUTE_071,SCRIPT_KANTO_ROUTE_071,ENC_KANTO_ROUTE_071,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_071_DEFEATED,FLAG_KANTO_ROUTE_071_DEFEATED
ENC_KANTO_ROUTE_072,PRESERVE_ORIGINAL_CONSUMER,4167,4167,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_2_F,KANTO_DUNGEON_VICTORY_ROAD_2_F,SCRIPT_KANTO_ROUTE_072,SCRIPT_KANTO_ROUTE_072,ENC_KANTO_ROUTE_072,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_072_DEFEATED,FLAG_KANTO_ROUTE_072_DEFEATED
ENC_KANTO_ROUTE_073,PRESERVE_ORIGINAL_CONSUMER,4168,4168,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_2_F,KANTO_DUNGEON_VICTORY_ROAD_2_F,SCRIPT_KANTO_ROUTE_073,SCRIPT_KANTO_ROUTE_073,ENC_KANTO_ROUTE_073,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_073_DEFEATED,FLAG_KANTO_ROUTE_073_DEFEATED
ENC_KANTO_ROUTE_074,PRESERVE_ORIGINAL_CONSUMER,4169,4169,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_2_F,KANTO_DUNGEON_VICTORY_ROAD_2_F,SCRIPT_KANTO_ROUTE_074,SCRIPT_KANTO_ROUTE_074,ENC_KANTO_ROUTE_074,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_074_DEFEATED,FLAG_KANTO_ROUTE_074_DEFEATED
ENC_KANTO_ROUTE_075,PRESERVE_ORIGINAL_CONSUMER,4170,4170,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_3_F,KANTO_DUNGEON_VICTORY_ROAD_3_F,SCRIPT_KANTO_ROUTE_075,SCRIPT_KANTO_ROUTE_075,ENC_KANTO_ROUTE_075,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_075_DEFEATED,FLAG_KANTO_ROUTE_075_DEFEATED
ENC_KANTO_ROUTE_076,PRESERVE_ORIGINAL_CONSUMER,4171,4171,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VICTORY_ROAD_3_F,KANTO_DUNGEON_VICTORY_ROAD_3_F,SCRIPT_KANTO_ROUTE_076,SCRIPT_KANTO_ROUTE_076,ENC_KANTO_ROUTE_076,,KANTO_CERT_COUNT>=7,FLAG_KANTO_ROUTE_076_DEFEATED,FLAG_KANTO_ROUTE_076_DEFEATED
ENC_KANTO_ROUTE_077,PRESERVE_ORIGINAL_CONSUMER,4172,4172,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VIRIDIAN_FOREST,KANTO_DUNGEON_VIRIDIAN_FOREST,SCRIPT_KANTO_ROUTE_077,SCRIPT_KANTO_ROUTE_077,ENC_KANTO_ROUTE_077,,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_077_DEFEATED,FLAG_KANTO_ROUTE_077_DEFEATED
ENC_KANTO_ROUTE_078,PRESERVE_ORIGINAL_CONSUMER,4173,4173,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VIRIDIAN_FOREST,KANTO_DUNGEON_VIRIDIAN_FOREST,SCRIPT_KANTO_ROUTE_078,SCRIPT_KANTO_ROUTE_078,ENC_KANTO_ROUTE_078,,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_078_DEFEATED,FLAG_KANTO_ROUTE_078_DEFEATED
ENC_KANTO_ROUTE_079,PRESERVE_ORIGINAL_CONSUMER,4174,4174,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_DUNGEON_VIRIDIAN_FOREST,KANTO_DUNGEON_VIRIDIAN_FOREST,SCRIPT_KANTO_ROUTE_079,SCRIPT_KANTO_ROUTE_079,ENC_KANTO_ROUTE_079,,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_079_DEFEATED,FLAG_KANTO_ROUTE_079_DEFEATED
ENC_KANTO_ROUTE_080,PRESERVE_ORIGINAL_CONSUMER,4175,4175,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_INDOOR_CELADON_CITY_GYM,KANTO_INDOOR_CELADON_CITY_GYM,SCRIPT_KANTO_ROUTE_080,SCRIPT_KANTO_ROUTE_080,ENC_KANTO_ROUTE_080,,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_080_DEFEATED,FLAG_KANTO_ROUTE_080_DEFEATED
ENC_KANTO_ROUTE_081,PRESERVE_ORIGINAL_CONSUMER,4176,4176,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_INDOOR_CELADON_CITY_GYM,KANTO_INDOOR_CELADON_CITY_GYM,SCRIPT_KANTO_ROUTE_081,SCRIPT_KANTO_ROUTE_081,ENC_KANTO_ROUTE_081,,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_081_DEFEATED,FLAG_KANTO_ROUTE_081_DEFEATED
ENC_KANTO_ROUTE_082,PRESERVE_ORIGINAL_CONSUMER,4177,4177,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_INDOOR_CELADON_CITY_GYM,KANTO_INDOOR_CELADON_CITY_GYM,SCRIPT_KANTO_ROUTE_082,SCRIPT_KANTO_ROUTE_082,ENC_KANTO_ROUTE_082,,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_082_DEFEATED,FLAG_KANTO_ROUTE_082_DEFEATED
ENC_KANTO_ROUTE_083,PRESERVE_ORIGINAL_CONSUMER,4178,4178,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_INDOOR_CERULEAN_CITY_GYM,KANTO_INDOOR_CERULEAN_CITY_GYM,SCRIPT_KANTO_ROUTE_083,SCRIPT_KANTO_ROUTE_083,ENC_KANTO_ROUTE_083,,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_083_DEFEATED,FLAG_KANTO_ROUTE_083_DEFEATED
ENC_KANTO_ROUTE_084,PRESERVE_ORIGINAL_CONSUMER,4179,4179,RETAIN_KANTO_ALLOCATED_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,KANTO_INDOOR_CERULEAN_CITY_GYM,KANTO_INDOOR_CERULEAN_CITY_GYM,SCRIPT_KANTO_ROUTE_084,SCRIPT_KANTO_ROUTE_084,ENC_KANTO_ROUTE_084,,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_084_DEFEATED,FLAG_KANTO_ROUTE_084_DEFEATED
