encounter_key,runtime_trainer_id,source_trainer_id,original_trainer_id,binding_mode,command_address,trainerbattle_kind,battle_type,battle_format,party_key,ai_profile_key,gimmick_type,gimmick_user_party_slot,gimmick_required_item_key,source_template_id,physical_flag,unlock_expression,dialogue_set_key,reward_key,original_binding_owner
ENC_KANTO_ROUTE_039,4134,4134,4134,KANTO_NEW,"source_object=5@(2,19,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_039,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_ICIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_039,FLAG_KANTO_ROUTE_039_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_039,REWARD_KANTO_ROUTE_039,KANTO_DUNGEON_SILPH_CO_11_F
ENC_KANTO_ROUTE_040,4135,4135,4135,KANTO_NEW,"source_object=0@(29,12,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_040,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_040,FLAG_KANTO_ROUTE_040_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_040,REWARD_KANTO_ROUTE_040,KANTO_DUNGEON_SILPH_CO_2_F
ENC_KANTO_ROUTE_041,4136,4136,4136,KANTO_NEW,"source_object=1@(28,18,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_041,AI_FULL_SMART,MEGA,5,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_041,FLAG_KANTO_ROUTE_041_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_041,REWARD_KANTO_ROUTE_041,KANTO_DUNGEON_SILPH_CO_2_F
ENC_KANTO_ROUTE_042,4137,4137,4137,KANTO_NEW,"source_object=0@(25,9,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_042,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_ICIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_042,FLAG_KANTO_ROUTE_042_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_042,REWARD_KANTO_ROUTE_042,KANTO_DUNGEON_SILPH_CO_3_F
ENC_KANTO_ROUTE_043,4138,4138,4138,KANTO_NEW,"source_object=2@(4,12,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_043,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_043,FLAG_KANTO_ROUTE_043_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_043,REWARD_KANTO_ROUTE_043,KANTO_DUNGEON_SILPH_CO_3_F
ENC_KANTO_ROUTE_044,4139,4139,4139,KANTO_NEW,"source_object=1@(10,19,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_044,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_PSYCHIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_044,FLAG_KANTO_ROUTE_044_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_044,REWARD_KANTO_ROUTE_044,KANTO_DUNGEON_SILPH_CO_4_F
ENC_KANTO_ROUTE_045,4140,4140,4140,KANTO_NEW,"source_object=2@(14,8,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_045,AI_FULL_SMART,MEGA,4,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_045,FLAG_KANTO_ROUTE_045_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_045,REWARD_KANTO_ROUTE_045,KANTO_DUNGEON_SILPH_CO_4_F
ENC_KANTO_ROUTE_046,4141,4141,4141,KANTO_NEW,"source_object=1@(23,13,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_046,AI_FULL_SMART,MEGA,3,ITEM_KEY_LOPUNNITE,INSTANCE::PARTY_KANTO_ROUTE_046,FLAG_KANTO_ROUTE_046_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_046,REWARD_KANTO_ROUTE_046,KANTO_DUNGEON_SILPH_CO_5_F
ENC_KANTO_ROUTE_047,4142,4142,4142,KANTO_NEW,"source_object=4@(9,21,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_047,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_ELECTRIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_047,FLAG_KANTO_ROUTE_047_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_047,REWARD_KANTO_ROUTE_047,KANTO_DUNGEON_SILPH_CO_5_F
ENC_KANTO_ROUTE_048,4143,4143,4143,KANTO_NEW,"source_object=6@(9,11,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_048,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_048,FLAG_KANTO_ROUTE_048_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_048,REWARD_KANTO_ROUTE_048,KANTO_DUNGEON_SILPH_CO_6_F
ENC_KANTO_ROUTE_049,4144,4144,4144,KANTO_NEW,"source_object=9@(18,17,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_049,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_ELECTRIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_049,FLAG_KANTO_ROUTE_049_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_049,REWARD_KANTO_ROUTE_049,KANTO_DUNGEON_SILPH_CO_6_F
ENC_KANTO_ROUTE_050,4145,4145,4145,KANTO_NEW,"source_object=2@(24,5,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_050,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_050,FLAG_KANTO_ROUTE_050_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_050,REWARD_KANTO_ROUTE_050,KANTO_DUNGEON_SILPH_CO_7_F
ENC_KANTO_ROUTE_051,4146,4146,4146,KANTO_NEW,"source_object=8@(3,13,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_051,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_051,FLAG_KANTO_ROUTE_051_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_051,REWARD_KANTO_ROUTE_051,KANTO_DUNGEON_SILPH_CO_7_F
ENC_KANTO_ROUTE_052,4147,4147,4147,KANTO_NEW,"source_object=1@(10,17,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_052,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_STEELIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_052,FLAG_KANTO_ROUTE_052_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_052,REWARD_KANTO_ROUTE_052,KANTO_DUNGEON_SILPH_CO_8_F
ENC_KANTO_ROUTE_053,4148,4148,4148,KANTO_NEW,"source_object=2@(9,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_053,AI_FULL_SMART,MEGA,4,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_053,FLAG_KANTO_ROUTE_053_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_053,REWARD_KANTO_ROUTE_053,KANTO_DUNGEON_SILPH_CO_8_F
ENC_KANTO_ROUTE_054,4149,4149,4149,KANTO_NEW,"source_object=0@(26,16,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_054,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_054,FLAG_KANTO_ROUTE_054_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_054,REWARD_KANTO_ROUTE_054,KANTO_DUNGEON_SILPH_CO_9_F
ENC_KANTO_ROUTE_055,4150,4150,4150,KANTO_NEW,"source_object=3@(1,6,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_055,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_055,FLAG_KANTO_ROUTE_055_DEFEATED,KANTO_CERT_COUNT>=5,DIALOGUE_KANTO_ROUTE_055,REWARD_KANTO_ROUTE_055,KANTO_DUNGEON_SILPH_CO_9_F
ENC_KANTO_ROUTE_056,4151,4151,4151,KANTO_NEW,"source_object=0@(5,3,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_056,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_056,FLAG_KANTO_ROUTE_056_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_056,REWARD_KANTO_ROUTE_056,KANTO_DUNGEON_SSANNE_1_F_ROOM2
ENC_KANTO_ROUTE_057,4152,4152,4152,KANTO_NEW,"source_object=1@(0,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_057,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_057,FLAG_KANTO_ROUTE_057_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_057,REWARD_KANTO_ROUTE_057,KANTO_DUNGEON_SSANNE_1_F_ROOM2
ENC_KANTO_ROUTE_058,4153,4153,4153,KANTO_NEW,"source_object=0@(2,6,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_058,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_058,FLAG_KANTO_ROUTE_058_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_058,REWARD_KANTO_ROUTE_058,KANTO_DUNGEON_SSANNE_1_F_ROOM5
ENC_KANTO_ROUTE_059,4154,4154,4154,KANTO_NEW,"source_object=0@(4,3,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_059,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_059,FLAG_KANTO_ROUTE_059_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_059,REWARD_KANTO_ROUTE_059,KANTO_DUNGEON_SSANNE_1_F_ROOM7
ENC_KANTO_ROUTE_060,4155,4155,4155,KANTO_NEW,"source_object=0@(5,5,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_060,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_060,FLAG_KANTO_ROUTE_060_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_060,REWARD_KANTO_ROUTE_060,KANTO_DUNGEON_SSANNE_2_F_ROOM2
ENC_KANTO_ROUTE_061,4156,4156,4156,KANTO_NEW,"source_object=1@(1,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_061,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_061,FLAG_KANTO_ROUTE_061_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_061,REWARD_KANTO_ROUTE_061,KANTO_DUNGEON_SSANNE_2_F_ROOM2
ENC_KANTO_ROUTE_062,4157,4157,4157,KANTO_NEW,"source_object=0@(0,5,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_062,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_062,FLAG_KANTO_ROUTE_062_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_062,REWARD_KANTO_ROUTE_062,KANTO_DUNGEON_SSANNE_2_F_ROOM4
ENC_KANTO_ROUTE_063,4158,4158,4158,KANTO_NEW,"source_object=1@(3,3,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_063,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_063,FLAG_KANTO_ROUTE_063_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_063,REWARD_KANTO_ROUTE_063,KANTO_DUNGEON_SSANNE_2_F_ROOM4
ENC_KANTO_ROUTE_064,4159,4159,4159,KANTO_NEW,"source_object=0@(3,5,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_064,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_064,FLAG_KANTO_ROUTE_064_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_064,REWARD_KANTO_ROUTE_064,KANTO_DUNGEON_SSANNE_B1_F_ROOM2
ENC_KANTO_ROUTE_065,4160,4160,4160,KANTO_NEW,"source_object=0@(4,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_065,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_065,FLAG_KANTO_ROUTE_065_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_065,REWARD_KANTO_ROUTE_065,KANTO_DUNGEON_SSANNE_B1_F_ROOM3
ENC_KANTO_ROUTE_066,4161,4161,4161,KANTO_NEW,"source_object=0@(3,3,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_066,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_066,FLAG_KANTO_ROUTE_066_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_066,REWARD_KANTO_ROUTE_066,KANTO_DUNGEON_SSANNE_B1_F_ROOM4
ENC_KANTO_ROUTE_067,4162,4162,4162,KANTO_NEW,"source_object=1@(2,6,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_067,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_067,FLAG_KANTO_ROUTE_067_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_067,REWARD_KANTO_ROUTE_067,KANTO_DUNGEON_SSANNE_B1_F_ROOM4
ENC_KANTO_ROUTE_068,4163,4163,4163,KANTO_NEW,"source_object=0@(12,10,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_068,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_068,FLAG_KANTO_ROUTE_068_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_068,REWARD_KANTO_ROUTE_068,KANTO_DUNGEON_SSANNE_DECK
ENC_KANTO_ROUTE_069,4164,4164,4164,KANTO_NEW,"source_object=3@(6,9,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_069,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_069,FLAG_KANTO_ROUTE_069_DEFEATED,KANTO_CERT_COUNT>=2,DIALOGUE_KANTO_ROUTE_069,REWARD_KANTO_ROUTE_069,KANTO_DUNGEON_SSANNE_DECK
ENC_KANTO_ROUTE_070,4165,4165,4165,KANTO_NEW,"source_object=0@(5,2,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_070,AI_FULL_SMART,MEGA,4,ITEM_KEY_HERACRONITE,INSTANCE::PARTY_KANTO_ROUTE_070,FLAG_KANTO_ROUTE_070_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_070,REWARD_KANTO_ROUTE_070,KANTO_DUNGEON_VICTORY_ROAD_1_F
ENC_KANTO_ROUTE_071,4166,4166,4166,KANTO_NEW,"source_object=1@(14,6,4)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_071,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_071,FLAG_KANTO_ROUTE_071_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_071,REWARD_KANTO_ROUTE_071,KANTO_DUNGEON_VICTORY_ROAD_1_F
ENC_KANTO_ROUTE_072,4167,4167,4167,KANTO_NEW,"source_object=0@(7,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_072,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_GRASSIUM_Z,INSTANCE::PARTY_KANTO_ROUTE_072,FLAG_KANTO_ROUTE_072_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_072,REWARD_KANTO_ROUTE_072,KANTO_DUNGEON_VICTORY_ROAD_2_F
ENC_KANTO_ROUTE_073,4168,4168,4168,KANTO_NEW,"source_object=1@(20,11,4)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_073,AI_FULL_SMART,MEGA,2,ITEM_KEY_HERACRONITE,INSTANCE::PARTY_KANTO_ROUTE_073,FLAG_KANTO_ROUTE_073_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_073,REWARD_KANTO_ROUTE_073,KANTO_DUNGEON_VICTORY_ROAD_2_F
ENC_KANTO_ROUTE_074,4169,4169,4169,KANTO_NEW,"source_object=2@(31,16,4)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_074,AI_FULL_SMART,MEGA,2,ITEM_KEY_HERACRONITE,INSTANCE::PARTY_KANTO_ROUTE_074,FLAG_KANTO_ROUTE_074_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_074,REWARD_KANTO_ROUTE_074,KANTO_DUNGEON_VICTORY_ROAD_2_F
ENC_KANTO_ROUTE_075,4170,4170,4170,KANTO_NEW,"source_object=0@(40,7,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_075,AI_FULL_SMART,MEGA,3,ITEM_KEY_HERACRONITE,INSTANCE::PARTY_KANTO_ROUTE_075,FLAG_KANTO_ROUTE_075_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_075,REWARD_KANTO_ROUTE_075,KANTO_DUNGEON_VICTORY_ROAD_3_F
ENC_KANTO_ROUTE_076,4171,4171,4171,KANTO_NEW,"source_object=1@(21,5,4)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_076,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_076,FLAG_KANTO_ROUTE_076_DEFEATED,KANTO_CERT_COUNT>=7,DIALOGUE_KANTO_ROUTE_076,REWARD_KANTO_ROUTE_076,KANTO_DUNGEON_VICTORY_ROAD_3_F
ENC_KANTO_ROUTE_077,4172,4172,4172,KANTO_NEW,"source_object=2@(47,45,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_077,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_077,FLAG_KANTO_ROUTE_077_DEFEATED,KANTO_REGION_ACTIVE,DIALOGUE_KANTO_ROUTE_077,REWARD_KANTO_ROUTE_077,KANTO_DUNGEON_VIRIDIAN_FOREST
ENC_KANTO_ROUTE_078,4173,4173,4173,KANTO_NEW,"source_object=3@(47,29,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_078,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_078,FLAG_KANTO_ROUTE_078_DEFEATED,KANTO_REGION_ACTIVE,DIALOGUE_KANTO_ROUTE_078,REWARD_KANTO_ROUTE_078,KANTO_DUNGEON_VIRIDIAN_FOREST
ENC_KANTO_ROUTE_079,4174,4174,4174,KANTO_NEW,"source_object=4@(7,22,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_079,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_079,FLAG_KANTO_ROUTE_079_DEFEATED,KANTO_REGION_ACTIVE,DIALOGUE_KANTO_ROUTE_079,REWARD_KANTO_ROUTE_079,KANTO_DUNGEON_VIRIDIAN_FOREST
ENC_KANTO_ROUTE_080,4175,4175,4175,KANTO_NEW,"source_object=0@(3,11,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_080,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_080,FLAG_KANTO_ROUTE_080_DEFEATED,KANTO_CERT_COUNT>=3,DIALOGUE_KANTO_ROUTE_080,REWARD_KANTO_ROUTE_080,KANTO_INDOOR_CELADON_CITY_GYM
ENC_KANTO_ROUTE_081,4176,4176,4176,KANTO_NEW,"source_object=1@(9,10,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_081,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_081,FLAG_KANTO_ROUTE_081_DEFEATED,KANTO_CERT_COUNT>=3,DIALOGUE_KANTO_ROUTE_081,REWARD_KANTO_ROUTE_081,KANTO_INDOOR_CELADON_CITY_GYM
ENC_KANTO_ROUTE_082,4177,4177,4177,KANTO_NEW,"source_object=3@(2,6,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_082,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_082,FLAG_KANTO_ROUTE_082_DEFEATED,KANTO_CERT_COUNT>=3,DIALOGUE_KANTO_ROUTE_082,REWARD_KANTO_ROUTE_082,KANTO_INDOOR_CELADON_CITY_GYM
ENC_KANTO_ROUTE_083,4178,4178,4178,KANTO_NEW,"source_object=0@(10,12,0)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_083,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_083,FLAG_KANTO_ROUTE_083_DEFEATED,KANTO_CERT_COUNT>=1,DIALOGUE_KANTO_ROUTE_083,REWARD_KANTO_ROUTE_083,KANTO_INDOOR_CERULEAN_CITY_GYM
ENC_KANTO_ROUTE_084,4179,4179,4179,KANTO_NEW,"source_object=1@(4,7,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_084,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_084,FLAG_KANTO_ROUTE_084_DEFEATED,KANTO_CERT_COUNT>=1,DIALOGUE_KANTO_ROUTE_084,REWARD_KANTO_ROUTE_084,KANTO_INDOOR_CERULEAN_CITY_GYM
ENC_KANTO_ROUTE_085,4180,4180,4180,KANTO_NEW,"source_object=0@(25,11,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_085,AI_FULL_SMART,MEGA,2,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_085,FLAG_KANTO_ROUTE_085_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_085,REWARD_KANTO_ROUTE_085,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_086,4181,4181,4181,KANTO_NEW,"source_object=1@(25,4,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_086,AI_FULL_SMART,MEGA,3,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_086,FLAG_KANTO_ROUTE_086_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_086,REWARD_KANTO_ROUTE_086,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_087,4182,4182,4182,KANTO_NEW,"source_object=2@(17,5,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_087,AI_FULL_SMART,MEGA,3,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_087,FLAG_KANTO_ROUTE_087_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_087,REWARD_KANTO_ROUTE_087,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_088,4183,4183,4183,KANTO_NEW,"source_object=3@(16,11,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_088,AI_FULL_SMART,MEGA,4,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_088,FLAG_KANTO_ROUTE_088_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_088,REWARD_KANTO_ROUTE_088,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_089,4184,4184,4184,KANTO_NEW,"source_object=4@(16,18,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_089,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_KANTO_ROUTE_089,FLAG_KANTO_ROUTE_089_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_089,REWARD_KANTO_ROUTE_089,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_090,4185,4185,4185,KANTO_NEW,"source_object=5@(4,19,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_090,AI_FULL_SMART,MEGA,1,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_090,FLAG_KANTO_ROUTE_090_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_090,REWARD_KANTO_ROUTE_090,KANTO_INDOOR_CINNABAR_ISLAND_GYM
ENC_KANTO_ROUTE_091,4186,4186,4186,KANTO_NEW,"source_object=6@(4,11,3)",0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_KANTO_ROUTE_091,AI_FULL_SMART,MEGA,1,ITEM_KEY_CHARIZARDITE_Y,INSTANCE::PARTY_KANTO_ROUTE_091,FLAG_KANTO_ROUTE_091_DEFEATED,KANTO_CERT_COUNT>=6,DIALOGUE_KANTO_ROUTE_091,REWARD_KANTO_ROUTE_091,KANTO_INDOOR_CINNABAR_ISLAND_GYM
