species_national_no,species_name,form_identifier,japanese_form_name,class,battle_only,mega,separate_learnset,move_inheritance_policy,storage_note,verification
665,コフーライ,sun,識別名：sun,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
665,コフーライ,ocean,識別名：ocean,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
665,コフーライ,jungle,識別名：jungle,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
665,コフーライ,fancy,識別名：fancy,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
665,コフーライ,poke-ball,識別名：poke-ball,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,icy-snow,ひょうせつのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,polar,ゆきぐにのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,tundra,せつげんのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,continental,たいりくのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,garden,ていえんのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,elegant,みやびなもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,modern,モダンなもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,marine,マリンのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,archipelago,ぐんとうのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,high-plains,こうやのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,sandstorm,さじんのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,river,たいがのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,monsoon,スコールのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,savanna,サバンナのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,sun,たいようのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,ocean,オーシャンのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,jungle,ジャングルのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,fancy,ファンシーなもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
666,ビビヨン,poke-ball,ボールのもよう,模様・外見差分,no,no,no,外見差のみのため基礎種と完全共有。技表を増やさない。,基礎種ID＋FormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
668,カエンジシ,female,メスのすがた,性別差分,no,no,conditional,基礎種共有を原則とし、タイプまたは戦闘役割が変わる場合のみフォーム専用技を1～2個追加。,基礎種ID＋性別フラグ,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
669,フラベベ,yellow,きいろのはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
669,フラベベ,orange,オレンジいろのはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
669,フラベベ,blue,あおいはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
669,フラベベ,white,しろいはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
670,フラエッテ,yellow,きいろのはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
670,フラエッテ,orange,オレンジいろのはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
670,フラエッテ,blue,あおいはな,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
