symbol,source_kind,vega_dex_no,national_no,display_name,protected_old_id,assigned_new_id,graphics_key,cry_key,dex_seen_bit,dex_caught_bit,status,notes
VEGA_NATIVE_109,Vega protected official,109,163,ホーホー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_109_GFX,VEGA_NATIVE_109_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_110,Vega protected official,110,164,ヨルノズク,ROM抽出で確定,既存値を固定,VEGA_NATIVE_110_GFX,VEGA_NATIVE_110_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_111,Vega protected original,111,,ハクタクン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_111_GFX,VEGA_FAKEMON_111_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_112,Vega protected official,112,239,エレキッド,ROM抽出で確定,既存値を固定,VEGA_NATIVE_112_GFX,VEGA_NATIVE_112_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_113,Vega protected official,113,125,エレブー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_113_GFX,VEGA_NATIVE_113_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_114,Vega protected official,114,466,エレキブル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_114_GFX,VEGA_NATIVE_114_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_115,Vega protected official,115,240,ブビィ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_115_GFX,VEGA_NATIVE_115_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_116,Vega protected official,116,126,ブーバー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_116_GFX,VEGA_NATIVE_116_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_117,Vega protected official,117,467,ブーバーン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_117_GFX,VEGA_NATIVE_117_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_118,Vega protected official,118,115,ガルーラ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_118_GFX,VEGA_NATIVE_118_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_119,Vega protected official,119,345,リリーラ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_119_GFX,VEGA_NATIVE_119_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_120,Vega protected official,120,346,ユレイドル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_120_GFX,VEGA_NATIVE_120_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_121,Vega protected original,121,,スミロドン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_121_GFX,VEGA_FAKEMON_121_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_122,Vega protected original,122,,マカドゥス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_122_GFX,VEGA_FAKEMON_122_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_123,Vega protected official,123,142,プテラ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_123_GFX,VEGA_NATIVE_123_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_124,Vega protected official,124,246,ヨーギラス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_124_GFX,VEGA_NATIVE_124_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_125,Vega protected official,125,247,サナギラス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_125_GFX,VEGA_NATIVE_125_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_126,Vega protected official,126,248,バンギラス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_126_GFX,VEGA_NATIVE_126_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_127,Vega protected official,127,374,ダンバル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_127_GFX,VEGA_NATIVE_127_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_128,Vega protected official,128,375,メタング,ROM抽出で確定,既存値を固定,VEGA_NATIVE_128_GFX,VEGA_NATIVE_128_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_129,Vega protected official,129,376,メタグロス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_129_GFX,VEGA_NATIVE_129_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_130,Vega protected official,130,443,フカマル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_130_GFX,VEGA_NATIVE_130_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_131,Vega protected official,131,444,ガバイト,ROM抽出で確定,既存値を固定,VEGA_NATIVE_131_GFX,VEGA_NATIVE_131_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_132,Vega protected official,132,445,ガブリアス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_132_GFX,VEGA_NATIVE_132_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_133,Vega protected original,133,,タツゴン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_133_GFX,VEGA_FAKEMON_133_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_134,Vega protected original,134,,ラグーン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_134_GFX,VEGA_FAKEMON_134_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_135,Vega protected original,135,,ドラドーン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_135_GFX,VEGA_FAKEMON_135_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_136,Vega protected official,136,144,フリーザー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_136_GFX,VEGA_NATIVE_136_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_137,Vega protected official,137,145,サンダー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_137_GFX,VEGA_NATIVE_137_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_138,Vega protected official,138,146,ファイヤー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_138_GFX,VEGA_NATIVE_138_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_139,Vega protected official,139,243,ライコウ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_139_GFX,VEGA_NATIVE_139_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_140,Vega protected official,140,244,エンテイ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_140_GFX,VEGA_NATIVE_140_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_141,Vega protected official,141,245,スイクン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_141_GFX,VEGA_NATIVE_141_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_142,Vega protected original,142,,ライラプス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_142_GFX,VEGA_FAKEMON_142_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_143,Vega protected original,143,,ガニメデ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_143_GFX,VEGA_FAKEMON_143_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_144,Vega protected original,144,,ネメア,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_144_GFX,VEGA_FAKEMON_144_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_145,Vega protected official,145,483,ディアルガ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_145_GFX,VEGA_NATIVE_145_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_146,Vega protected official,146,484,パルキア,ROM抽出で確定,既存値を固定,VEGA_NATIVE_146_GFX,VEGA_NATIVE_146_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_147,Vega protected official,147,491,ダークライ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_147_GFX,VEGA_NATIVE_147_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_148,Vega protected official,148,249,ルギア,ROM抽出で確定,既存値を固定,VEGA_NATIVE_148_GFX,VEGA_NATIVE_148_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_149,Vega protected official,149,250,ホウオウ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_149_GFX,VEGA_NATIVE_149_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_150,Vega protected official,150,150,ミュウツー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_150_GFX,VEGA_NATIVE_150_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_151,Vega protected official,151,151,ミュウ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_151_GFX,VEGA_NATIVE_151_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_152,Vega protected official,152,1,フシギダネ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_152_GFX,VEGA_NATIVE_152_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_153,Vega protected official,153,2,フシギソウ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_153_GFX,VEGA_NATIVE_153_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_154,Vega protected official,154,3,フシギバナ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_154_GFX,VEGA_NATIVE_154_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_155,Vega protected official,155,4,ヒトカゲ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_155_GFX,VEGA_NATIVE_155_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_156,Vega protected official,156,5,リザード,ROM抽出で確定,既存値を固定,VEGA_NATIVE_156_GFX,VEGA_NATIVE_156_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_157,Vega protected official,157,6,リザードン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_157_GFX,VEGA_NATIVE_157_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_158,Vega protected official,158,7,ゼニガメ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_158_GFX,VEGA_NATIVE_158_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_159,Vega protected official,159,8,カメール,ROM抽出で確定,既存値を固定,VEGA_NATIVE_159_GFX,VEGA_NATIVE_159_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_160,Vega protected official,160,9,カメックス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_160_GFX,VEGA_NATIVE_160_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_161,Vega protected original,161,,バジール,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_161_GFX,VEGA_FAKEMON_161_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_162,Vega protected original,162,,バジルス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_162_GFX,VEGA_FAKEMON_162_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_163,Vega protected original,163,,バジリール,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_163_GFX,VEGA_FAKEMON_163_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_164,Vega protected original,164,,コマシシ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_164_GFX,VEGA_FAKEMON_164_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_165,Vega protected original,165,,コマレオ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_165_GFX,VEGA_FAKEMON_165_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_166,Vega protected original,166,,コマレオン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_166_GFX,VEGA_FAKEMON_166_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_167,Vega protected original,167,,トッコウオ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_167_GFX,VEGA_FAKEMON_167_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_168,Vega protected original,168,,ボウソウオ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_168_GFX,VEGA_FAKEMON_168_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_169,Vega protected original,169,,バクソウオ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_169_GFX,VEGA_FAKEMON_169_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_170,Vega protected original,170,,チェキラ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_170_GFX,VEGA_FAKEMON_170_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_171,Vega protected original,171,,チェキッド,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_171_GFX,VEGA_FAKEMON_171_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_172,Vega protected original,172,,チェキラス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_172_GFX,VEGA_FAKEMON_172_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_173,Vega protected original,173,,リバード,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_173_GFX,VEGA_FAKEMON_173_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_174,Vega protected original,174,,ララミンゴ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_174_GFX,VEGA_FAKEMON_174_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_175,Vega protected official,175,417,パチリス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_175_GFX,VEGA_NATIVE_175_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_176,Vega protected original,176,,パチリック,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_176_GFX,VEGA_FAKEMON_176_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_177,Vega protected original,177,,パンプリー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_177_GFX,VEGA_FAKEMON_177_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_178,Vega protected original,178,,パンプッチ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_178_GFX,VEGA_FAKEMON_178_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_179,Vega protected original,179,,ルナビット,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_179_GFX,VEGA_FAKEMON_179_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_180,Vega protected original,180,,ルナバイン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_180_GFX,VEGA_FAKEMON_180_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_181,Vega protected original,181,,ウソギー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_181_GFX,VEGA_FAKEMON_181_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_182,Vega protected original,182,,ウソドロ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_182_GFX,VEGA_FAKEMON_182_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_183,Vega protected official,183,132,メタモン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_183_GFX,VEGA_NATIVE_183_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_184,Vega protected official,184,238,ムチュール,ROM抽出で確定,既存値を固定,VEGA_NATIVE_184_GFX,VEGA_NATIVE_184_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_185,Vega protected official,185,124,ルージュラ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_185_GFX,VEGA_NATIVE_185_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
